rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9760.609493	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9760.609493	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9650.220704	0.037978	0.000000	1.350000	0.000029	1.424044	934.140015	3.141511
9546.402661	0.037129	0.000000	1.350000	0.000029	1.425742	934.140015	3.141510
9456.575283	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9456.575283	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9447.028711	0.036964	0.000000	1.350000	0.000030	1.426071	934.140015	3.141509
9428.931864	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9307.388994	0.036964	0.000000	1.350000	0.000030	1.426071	934.140015	3.141508
9307.388994	0.036964	0.000000	1.350000	0.000030	1.426071	934.140015	3.141508
9302.681732	0.036799	0.000000	1.350000	0.000030	1.426403	934.140015	3.141508
9302.681732	0.036799	0.000000	1.350000	0.000030	1.426403	934.140015	3.141508
9302.681732	0.036799	0.000000	1.350000	0.000030	1.426403	934.140015	3.141508
9302.681732	0.038083	0.000000	1.350000	0.000030	1.423834	934.140015	3.141508
9296.511399	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9155.761489	0.036083	0.000000	1.350000	0.000031	1.427835	934.140015	3.141507
9155.761489	0.036083	0.000000	1.350000	0.000031	1.427835	934.140015	3.141507
9047.607228	0.035721	0.000000	1.350000	0.000031	1.428559	934.140015	3.141506
9160.242068	0.037332	0.000000	1.350000	0.000031	1.425337	934.140015	3.141506
9160.242068	0.037332	0.000000	1.350000	0.000031	1.425337	934.140015	3.141506
9160.242068	0.037332	0.000000	1.350000	0.000031	1.425337	934.140015	3.141506
9155.761489	0.036083	0.000000	1.350000	0.000031	1.427835	934.140015	3.141507
9155.761489	0.038806	0.000000	1.350000	0.000031	1.422388	934.140015	3.141506
9011.658545	0.035712	0.000000	1.350000	0.000031	1.428575	934.140015	3.141505
9011.658545	0.035712	0.000000	1.350000	0.000031	1.428575	934.140015	3.141505
8979.964748	0.035664	0.000000	1.350000	0.000031	1.428673	934.140015	3.141505
9091.725586	0.038165	0.000000	1.350000	0.000031	1.423671	934.140015	3.141506
9045.778824	0.036982	0.000000	1.350000	0.000031	1.426035	934.140015	3.141505
9089.585216	0.037671	0.000000	1.350000	0.000031	1.424658	934.140015	3.141506
9089.585216	0.038026	0.000000	1.350000	0.000031	1.423947	934.140015	3.141506
8955.596277	0.036411	0.000000	1.350000	0.000031	1.427178	934.140015	3.141505
8955.596277	0.036411	0.000000	1.350000	0.000031	1.427178	934.140015	3.141505
9089.585216	0.038437	0.000000	1.350000	0.000031	1.423127	934.140015	3.141506
8875.494273	0.038437	0.000000	1.350000	0.000032	1.423127	934.140015	3.141504
9078.807375	0.038290	0.000000	1.350000	0.000031	1.423420	934.140015	3.141506
8934.199358	0.038290	0.000000	1.350000	0.000031	1.423420	934.140015	3.141504
8745.537970	0.038290	0.000000	1.350000	0.000032	1.423420	934.140015	3.141502
8745.537970	0.038290	0.000000	1.350000	0.000032	1.423420	934.140015	3.141502
8745.537970	0.038290	0.000000	1.350000	0.000032	1.423420	934.140015	3.141502
8745.537970	0.038290	0.000000	1.350000	0.000032	1.423420	934.140015	3.141502
8745.537970	0.038290	0.000000	1.350000	0.000032	1.423420	934.140015	3.141502
8745.537970	0.038290	0.000000	1.350000	0.000032	1.423420	934.140015	3.141502
8745.537970	0.038290	0.000000	1.350000	0.000032	1.423420	934.140015	3.141502
8930.912782	0.038289	0.000000	1.350000	0.000031	1.423422	934.140015	3.141504
8930.912782	0.038289	0.000000	1.350000	0.000031	1.423422	934.140015	3.141504
8847.081754	0.037177	0.000000	1.350000	0.000032	1.425646	934.140015	3.141503
8820.055505	0.038981	0.000000	1.350000	0.000032	1.422038	934.140015	3.141503
8688.326477	0.038711	0.000000	1.350000	0.000032	1.422577	934.140015	3.141502
8797.147313	0.038466	0.000000	1.350000	0.000032	1.423068	934.140015	3.141503
8786.471794	0.039506	0.000000	1.350000	0.000032	1.420988	934.140015	3.141503
8786.471794	0.039506	0.000000	1.350000	0.000032	1.420988	934.140015	3.141503
8793.108459	0.038905	0.000000	1.350000	0.000032	1.422191	934.140015	3.141503
8709.612771	0.037710	0.000000	1.350000	0.000032	1.424580	934.140015	3.141502
8700.838698	0.037753	0.000000	1.350000	0.000032	1.424494	934.140015	3.141502
8522.025458	0.037753	0.000000	1.350000	0.000033	1.424494	934.140015	3.141500
8713.643708	0.040823	0.000000	1.350000	0.000032	1.418355	934.140015	3.141502
8713.643708	0.040823	0.000000	1.350000	0.000032	1.418355	934.140015	3.141502
8552.904682	0.039048	0.000000	1.350000	0.000033	1.421904	934.140015	3.141500
8713.643708	0.040823	0.000000	1.350000	0.000032	1.418355	934.140015	3.141502
8713.643708	0.040823	0.000000	1.350000	0.000032	1.418355	934.140015	3.141502
8595.431967	0.040217	0.000000	1.350000	0.000033	1.419566	934.140015	3.141500
8595.431967	0.040217	0.000000	1.350000	0.000033	1.419566	934.140015	3.141500
8595.431967	0.040217	0.000000	1.350000	0.000033	1.419566	934.140015	3.141500
8550.871110	0.036924	0.000000	1.350000	0.000033	1.426152	934.140015	3.141500
8550.871110	0.036498	0.000000	1.350000	0.000033	1.427004	934.140015	3.141500
8512.739924	0.040041	0.000000	1.350000	0.000033	1.419917	934.140015	3.141500
8512.739924	0.040041	0.000000	1.350000	0.000033	1.419917	934.140015	3.141500
8512.739924	0.040629	0.000000	1.350000	0.000033	1.418742	934.140015	3.141500
8512.739924	0.040629	0.000000	1.350000	0.000033	1.418742	934.140015	3.141500
8344.268828	0.040629	0.000000	1.350000	0.000034	1.418742	934.140015	3.141498
8262.616277	0.040629	0.000000	1.350000	0.000034	1.418742	934.140015	3.141497
8241.623642	0.040629	0.000000	1.350000	0.000034	1.418742	934.140015	3.141496
8200.872646	0.040639	0.000000	1.350000	0.000034	1.418721	934.140015	3.141496
8241.623642	0.041586	0.000000	1.350000	0.000034	1.416828	934.140015	3.141496
8166.302112	0.037783	0.000000	1.350000	0.000034	1.424434	934.140015	3.141496
