rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9787.453244	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9703.134138	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9633.043080	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9571.560249	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9571.560249	0.036652	0.000000	1.350000	0.000029	1.426695	934.140015	3.141510
9511.209802	0.037037	0.000000	1.350000	0.000030	1.425926	934.140015	3.141510
9511.209802	0.037301	0.000000	1.350000	0.000030	1.425397	934.140015	3.141510
9561.965280	0.037760	0.000000	1.350000	0.000029	1.424480	934.140015	3.141510
9533.739301	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9523.436231	0.037427	0.000000	1.350000	0.000030	1.425147	934.140015	3.141510
9388.695116	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9388.695116	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9482.446066	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9482.446066	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9342.331559	0.037418	0.000000	1.350000	0.000030	1.425165	934.140015	3.141508
9440.507449	0.038174	0.000000	1.350000	0.000030	1.423651	934.140015	3.141509
9325.248030	0.036507	0.000000	1.350000	0.000030	1.426986	934.140015	3.141508
9328.440743	0.038139	0.000000	1.350000	0.000030	1.423722	934.140015	3.141508
9328.440743	0.038139	0.000000	1.350000	0.000030	1.423722	934.140015	3.141508
9286.246736	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9356.253659	0.039635	0.000000	1.350000	0.000030	1.420729	934.140015	3.141508
9337.078169	0.036695	0.000000	1.350000	0.000030	1.426609	934.140015	3.141508
9331.411461	0.037135	0.000000	1.350000	0.000030	1.425730	934.140015	3.141508
9148.981005	0.035718	0.000000	1.350000	0.000031	1.428565	934.140015	3.141507
9339.421137	0.037608	0.000000	1.350000	0.000030	1.424783	934.140015	3.141508
9231.192043	0.036048	0.000000	1.350000	0.000030	1.427904	934.140015	3.141507
9231.192043	0.036048	0.000000	1.350000	0.000030	1.427904	934.140015	3.141507
9043.815636	0.037345	0.000000	1.350000	0.000031	1.425309	934.140015	3.141505
9165.187617	0.039481	0.000000	1.350000	0.000031	1.421038	934.140015	3.141506
8953.151616	0.038090	0.000000	1.350000	0.000031	1.423821	934.140015	3.141504
8953.151616	0.038090	0.000000	1.350000	0.000031	1.423821	934.140015	3.141504
8887.037606	0.035639	0.000000	1.350000	0.000032	1.428721	934.140015	3.141504
8762.388181	0.038090	0.000000	1.350000	0.000032	1.423821	934.140015	3.141502
8953.151616	0.038090	0.000000	1.350000	0.000031	1.423821	934.140015	3.141504
8948.482891	0.037556	0.000000	1.350000	0.000031	1.424887	934.140015	3.141504
8948.482891	0.037556	0.000000	1.350000	0.000031	1.424887	934.140015	3.141504
8967.211443	0.040542	0.000000	1.350000	0.000031	1.418916	934.140015	3.141504
8967.211443	0.040542	0.000000	1.350000	0.000031	1.418916	934.140015	3.141504
8967.211443	0.040542	0.000000	1.350000	0.000031	1.418916	934.140015	3.141504
8903.189485	0.036599	0.000000	1.350000	0.000032	1.426801	934.140015	3.141504
8914.182942	0.037285	0.000000	1.350000	0.000032	1.425430	934.140015	3.141504
8893.087900	0.035581	0.000000	1.350000	0.000032	1.428837	934.140015	3.141504
8886.716290	0.035258	0.000000	1.350000	0.000032	1.429485	934.140015	3.141504
8732.441402	0.037285	0.000000	1.350000	0.000032	1.425430	934.140015	3.141502
8711.764107	0.035581	0.000000	1.350000	0.000032	1.428837	934.140015	3.141502
8707.819663	0.038895	0.000000	1.350000	0.000032	1.422210	934.140015	3.141502
8659.079720	0.034869	0.000000	1.350000	0.000032	1.430261	934.140015	3.141502
8641.162179	0.036595	0.000000	1.350000	0.000033	1.426810	934.140015	3.141501
8641.162179	0.036595	0.000000	1.350000	0.000033	1.426810	934.140015	3.141501
8641.162179	0.038576	0.000000	1.350000	0.000033	1.422848	934.140015	3.141501
8641.162179	0.038576	0.000000	1.350000	0.000033	1.422848	934.140015	3.141501
8544.550205	0.038076	0.000000	1.350000	0.000033	1.423848	934.140015	3.141500
8483.104697	0.039439	0.000000	1.350000	0.000033	1.421122	934.140015	3.141499
8483.104697	0.039439	0.000000	1.350000	0.000033	1.421122	934.140015	3.141499
8483.104697	0.039439	0.000000	1.350000	0.000033	1.421122	934.140015	3.141499
8483.104697	0.039439	0.000000	1.350000	0.000033	1.421122	934.140015	3.141499
