rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9778.717818	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9733.974822	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9534.044509	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9346.584867	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9346.584867	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9346.584867	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9346.584867	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9168.053407	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141507
9221.674277	0.037512	0.000000	1.350000	0.000030	1.424977	934.140015	3.141507
9278.265379	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9245.469120	0.037512	0.000000	1.350000	0.000030	1.424977	934.140015	3.141507
9139.630586	0.037182	0.000000	1.350000	0.000031	1.425635	934.140015	3.141506
9092.403945	0.037321	0.000000	1.350000	0.000031	1.425359	934.140015	3.141506
9038.581454	0.037598	0.000000	1.350000	0.000031	1.424804	934.140015	3.141505
9131.765529	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
9063.657247	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
9040.267308	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141505
9063.657247	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
9063.657247	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
8991.927501	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141505
8936.688363	0.037504	0.000000	1.350000	0.000031	1.424993	934.140015	3.141504
8991.927501	0.037791	0.000000	1.350000	0.000031	1.424418	934.140015	3.141505
8991.927501	0.037791	0.000000	1.350000	0.000031	1.424418	934.140015	3.141505
8790.758164	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141503
8790.758164	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141503
8790.758164	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141503
8790.758164	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141503
8790.758164	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141503
8605.081730	0.037500	0.000000	1.350000	0.000033	1.425000	934.140015	3.141501
8605.081730	0.037500	0.000000	1.350000	0.000033	1.425000	934.140015	3.141501
8605.081730	0.037500	0.000000	1.350000	0.000033	1.425000	934.140015	3.141501
8597.343821	0.036886	0.000000	1.350000	0.000033	1.426228	934.140015	3.141501
8597.343821	0.037460	0.000000	1.350000	0.000033	1.425081	934.140015	3.141501
8538.247386	0.039482	0.000000	1.350000	0.000033	1.421036	934.140015	3.141500
8538.247386	0.038799	0.000000	1.350000	0.000033	1.422403	934.140015	3.141500
8538.247386	0.035814	0.000000	1.350000	0.000033	1.428372	934.140015	3.141500
8415.384496	0.037460	0.000000	1.350000	0.000033	1.425081	934.140015	3.141499
8384.208137	0.037274	0.000000	1.350000	0.000034	1.425452	934.140015	3.141499
8384.208137	0.037274	0.000000	1.350000	0.000034	1.425452	934.140015	3.141499
8365.653629	0.037460	0.000000	1.350000	0.000034	1.425081	934.140015	3.141498
8314.675387	0.037274	0.000000	1.350000	0.000034	1.425452	934.140015	3.141498
8234.183871	0.037460	0.000000	1.350000	0.000034	1.425081	934.140015	3.141497
8234.183871	0.037460	0.000000	1.350000	0.000034	1.425081	934.140015	3.141497
8234.183871	0.037460	0.000000	1.350000	0.000034	1.425081	934.140015	3.141497
8184.038487	0.037140	0.000000	1.350000	0.000034	1.425721	934.140015	3.141496
8223.928859	0.037018	0.000000	1.350000	0.000034	1.425964	934.140015	3.141497
8223.928859	0.037018	0.000000	1.350000	0.000034	1.425964	934.140015	3.141497
8153.288215	0.037858	0.000000	1.350000	0.000034	1.424285	934.140015	3.141496
8153.288215	0.037858	0.000000	1.350000	0.000034	1.424285	934.140015	3.141496
8002.119131	0.037858	0.000000	1.350000	0.000035	1.424285	934.140015	3.141494
8002.119131	0.037858	0.000000	1.350000	0.000035	1.424285	934.140015	3.141494
8117.711813	0.035769	0.000000	1.350000	0.000035	1.428461	934.140015	3.141496
8117.711813	0.035769	0.000000	1.350000	0.000035	1.428461	934.140015	3.141496
8092.857129	0.038269	0.000000	1.350000	0.000035	1.423463	934.140015	3.141495
8155.077422	0.035876	0.000000	1.350000	0.000034	1.428248	934.140015	3.141496
7964.029760	0.036036	0.000000	1.350000	0.000035	1.427928	934.140015	3.141494
7834.707300	0.036036	0.000000	1.350000	0.000036	1.427928	934.140015	3.141492
7662.010626	0.036036	0.000000	1.350000	0.000037	1.427928	934.140015	3.141490
7662.010626	0.036036	0.000000	1.350000	0.000037	1.427928	934.140015	3.141490
7803.912631	0.036036	0.000000	1.350000	0.000036	1.427928	934.140015	3.141492
7834.707300	0.036194	0.000000	1.350000	0.000036	1.427612	934.140015	3.141492
7834.707300	0.036194	0.000000	1.350000	0.000036	1.427612	934.140015	3.141492
7647.307482	0.036593	0.000000	1.350000	0.000037	1.426813	934.140015	3.141490
7647.307482	0.037329	0.000000	1.350000	0.000037	1.425342	934.140015	3.141489
7594.220609	0.036874	0.000000	1.350000	0.000037	1.426253	934.140015	3.141489
7594.220609	0.036874	0.000000	1.350000	0.000037	1.426253	934.140015	3.141489
7482.107858	0.036010	0.000000	1.350000	0.000038	1.427980	934.140015	3.141487
7594.220609	0.036010	0.000000	1.350000	0.000037	1.427980	934.140015	3.141489
7594.220609	0.035597	0.000000	1.350000	0.000037	1.428806	934.140015	3.141489
7809.622655	0.037757	0.000000	1.350000	0.000036	1.424485	934.140015	3.141492
7753.422510	0.040887	0.000000	1.350000	0.000036	1.418225	934.140015	3.141490
7809.622655	0.039061	0.000000	1.350000	0.000036	1.421877	934.140015	3.141491
7704.842112	0.034326	0.000000	1.350000	0.000037	1.431349	934.140015	3.141491
7761.848165	0.035323	0.000000	1.350000	0.000036	1.429354	934.140015	3.141491
7779.447722	0.038432	0.000000	1.350000	0.000036	1.423135	934.140015	3.141491
7779.447722	0.039348	0.000000	1.350000	0.000036	1.421303	934.140015	3.141491
7763.287550	0.039366	0.000000	1.350000	0.000036	1.421269	934.140015	3.141491
7763.287550	0.039366	0.000000	1.350000	0.000036	1.421269	934.140015	3.141491
7761.848165	0.035749	0.000000	1.350000	0.000036	1.428503	934.140015	3.141491
7596.296852	0.035749	0.000000	1.350000	0.000037	1.428503	934.140015	3.141489
7558.298133	0.040514	0.000000	1.350000	0.000037	1.418972	934.140015	3.141488
7596.296852	0.036127	0.000000	1.350000	0.000037	1.427746	934.140015	3.141489
7596.296852	0.039823	0.000000	1.350000	0.000037	1.420355	934.140015	3.141488
7512.053745	0.039054	0.000000	1.350000	0.000037	1.421892	934.140015	3.141487
7567.850325	0.039688	0.000000	1.350000	0.000037	1.420624	934.140015	3.141488
