rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9797.755035	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9756.661643	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9602.283554	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9587.077661	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9587.077661	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9518.307781	0.038222	0.000000	1.350000	0.000030	1.423556	934.140015	3.141510
9496.223495	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9418.393216	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9418.393216	0.038236	0.000000	1.350000	0.000030	1.423527	934.140015	3.141509
9418.393216	0.038769	0.000000	1.350000	0.000030	1.422462	934.140015	3.141509
9418.393216	0.039371	0.000000	1.350000	0.000030	1.421259	934.140015	3.141509
9418.393216	0.038599	0.000000	1.350000	0.000030	1.422802	934.140015	3.141509
9351.432280	0.037695	0.000000	1.350000	0.000030	1.424610	934.140015	3.141508
9418.393216	0.038853	0.000000	1.350000	0.000030	1.422294	934.140015	3.141509
9349.094352	0.037006	0.000000	1.350000	0.000030	1.425987	934.140015	3.141508
9252.487609	0.037941	0.000000	1.350000	0.000030	1.424118	934.140015	3.141507
9179.990080	0.037784	0.000000	1.350000	0.000031	1.424431	934.140015	3.141507
9191.663405	0.038265	0.000000	1.350000	0.000031	1.423470	934.140015	3.141507
9191.663405	0.036578	0.000000	1.350000	0.000031	1.426844	934.140015	3.141507
9191.663405	0.036578	0.000000	1.350000	0.000031	1.426844	934.140015	3.141507
9168.218642	0.039147	0.000000	1.350000	0.000031	1.421705	934.140015	3.141506
9168.218642	0.039147	0.000000	1.350000	0.000031	1.421705	934.140015	3.141506
9186.608831	0.036862	0.000000	1.350000	0.000031	1.426276	934.140015	3.141507
9122.952683	0.038104	0.000000	1.350000	0.000031	1.423791	934.140015	3.141506
9122.952683	0.038104	0.000000	1.350000	0.000031	1.423791	934.140015	3.141506
8960.868219	0.039091	0.000000	1.350000	0.000031	1.421819	934.140015	3.141504
9026.065549	0.036883	0.000000	1.350000	0.000031	1.426234	934.140015	3.141505
9039.422078	0.039415	0.000000	1.350000	0.000031	1.421171	934.140015	3.141505
8976.052977	0.039686	0.000000	1.350000	0.000031	1.420628	934.140015	3.141504
9010.864325	0.038309	0.000000	1.350000	0.000031	1.423382	934.140015	3.141505
9010.864325	0.038309	0.000000	1.350000	0.000031	1.423382	934.140015	3.141505
9010.864325	0.038309	0.000000	1.350000	0.000031	1.423382	934.140015	3.141505
9009.297943	0.038354	0.000000	1.350000	0.000031	1.423293	934.140015	3.141505
8916.515613	0.039693	0.000000	1.350000	0.000032	1.420614	934.140015	3.141504
8916.515613	0.037334	0.000000	1.350000	0.000032	1.425332	934.140015	3.141504
8807.981993	0.039047	0.000000	1.350000	0.000032	1.421906	934.140015	3.141503
8916.515613	0.038186	0.000000	1.350000	0.000032	1.423627	934.140015	3.141504
8849.862697	0.036792	0.000000	1.350000	0.000032	1.426416	934.140015	3.141504
8732.375326	0.036792	0.000000	1.350000	0.000032	1.426416	934.140015	3.141502
8764.602298	0.036792	0.000000	1.350000	0.000032	1.426416	934.140015	3.141503
8831.322671	0.035837	0.000000	1.350000	0.000032	1.428325	934.140015	3.141503
8768.192509	0.039588	0.000000	1.350000	0.000032	1.420825	934.140015	3.141502
8743.635413	0.038916	0.000000	1.350000	0.000032	1.422168	934.140015	3.141502
8743.635413	0.038916	0.000000	1.350000	0.000032	1.422168	934.140015	3.141502
8671.237531	0.039385	0.000000	1.350000	0.000032	1.421230	934.140015	3.141501
8688.110164	0.039804	0.000000	1.350000	0.000032	1.420392	934.140015	3.141501
8607.016058	0.037831	0.000000	1.350000	0.000033	1.424339	934.140015	3.141501
8607.016058	0.037831	0.000000	1.350000	0.000033	1.424339	934.140015	3.141501
8607.016058	0.038304	0.000000	1.350000	0.000033	1.423391	934.140015	3.141501
8607.016058	0.038304	0.000000	1.350000	0.000033	1.423391	934.140015	3.141501
8516.370647	0.037351	0.000000	1.350000	0.000033	1.425297	934.140015	3.141500
8586.799546	0.037831	0.000000	1.350000	0.000033	1.424339	934.140015	3.141501
8607.016058	0.037831	0.000000	1.350000	0.000033	1.424339	934.140015	3.141501
8562.246035	0.038198	0.000000	1.350000	0.000033	1.423605	934.140015	3.141500
8607.016058	0.035392	0.000000	1.350000	0.000033	1.429215	934.140015	3.141501
8562.305666	0.035632	0.000000	1.350000	0.000033	1.428736	934.140015	3.141501
8562.305666	0.035632	0.000000	1.350000	0.000033	1.428736	934.140015	3.141501
8406.971569	0.035632	0.000000	1.350000	0.000033	1.428736	934.140015	3.141499
8647.042594	0.036845	0.000000	1.350000	0.000033	1.426309	934.140015	3.141501
8648.178754	0.037351	0.000000	1.350000	0.000033	1.425297	934.140015	3.141501
8564.595920	0.036487	0.000000	1.350000	0.000033	1.427027	934.140015	3.141501
8564.595920	0.036487	0.000000	1.350000	0.000033	1.427027	934.140015	3.141501
8524.337386	0.035701	0.000000	1.350000	0.000033	1.428597	934.140015	3.141500
8434.528502	0.038165	0.000000	1.350000	0.000033	1.423670	934.140015	3.141499
8395.860134	0.038165	0.000000	1.350000	0.000033	1.423670	934.140015	3.141499
8461.060620	0.039157	0.000000	1.350000	0.000033	1.421687	934.140015	3.141499
8463.499523	0.038200	0.000000	1.350000	0.000033	1.423599	934.140015	3.141499
8465.074460	0.041160	0.000000	1.350000	0.000033	1.417680	934.140015	3.141499
8353.221410	0.036873	0.000000	1.350000	0.000034	1.426254	934.140015	3.141498
8353.221410	0.036873	0.000000	1.350000	0.000034	1.426254	934.140015	3.141498
8353.221410	0.036873	0.000000	1.350000	0.000034	1.426254	934.140015	3.141498
8311.225725	0.036367	0.000000	1.350000	0.000034	1.427267	934.140015	3.141498
8311.225725	0.037060	0.000000	1.350000	0.000034	1.425880	934.140015	3.141498
8370.898196	0.038892	0.000000	1.350000	0.000034	1.422217	934.140015	3.141498
8370.898196	0.038892	0.000000	1.350000	0.000034	1.422217	934.140015	3.141498
8285.729834	0.038892	0.000000	1.350000	0.000034	1.422217	934.140015	3.141497
8222.389342	0.041160	0.000000	1.350000	0.000034	1.417680	934.140015	3.141496
8169.449634	0.037492	0.000000	1.350000	0.000034	1.425017	934.140015	3.141496
8176.297445	0.037818	0.000000	1.350000	0.000034	1.424365	934.140015	3.141496
8096.645836	0.041160	0.000000	1.350000	0.000035	1.417680	934.140015	3.141495
8216.984160	0.035407	0.000000	1.350000	0.000034	1.429185	934.140015	3.141497
8216.984160	0.036928	0.000000	1.350000	0.000034	1.426144	934.140015	3.141497
