rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9760.469963	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9781.552400	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9667.489138	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9565.248242	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9637.027056	0.037886	0.000000	1.350000	0.000029	1.424227	934.140015	3.141511
9540.480473	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9384.158529	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9481.771150	0.037228	0.000000	1.350000	0.000030	1.425545	934.140015	3.141509
9467.952454	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9311.497265	0.038041	0.000000	1.350000	0.000030	1.423918	934.140015	3.141508
9140.456991	0.038041	0.000000	1.350000	0.000031	1.423918	934.140015	3.141506
9438.870554	0.037295	0.000000	1.350000	0.000030	1.425409	934.140015	3.141509
9370.261457	0.036658	0.000000	1.350000	0.000030	1.426685	934.140015	3.141508
9296.619331	0.038289	0.000000	1.350000	0.000030	1.423422	934.140015	3.141508
9132.070565	0.038289	0.000000	1.350000	0.000031	1.423422	934.140015	3.141506
9192.272518	0.038289	0.000000	1.350000	0.000031	1.423422	934.140015	3.141507
9171.231986	0.037341	0.000000	1.350000	0.000031	1.425318	934.140015	3.141507
9110.459470	0.038134	0.000000	1.350000	0.000031	1.423733	934.140015	3.141506
9330.429821	0.038801	0.000000	1.350000	0.000030	1.422398	934.140015	3.141508
9170.423924	0.038433	0.000000	1.350000	0.000031	1.423133	934.140015	3.141506
9223.547862	0.038131	0.000000	1.350000	0.000030	1.423737	934.140015	3.141507
9168.860298	0.039291	0.000000	1.350000	0.000031	1.421418	934.140015	3.141506
9168.860298	0.039291	0.000000	1.350000	0.000031	1.421418	934.140015	3.141506
9168.860298	0.039291	0.000000	1.350000	0.000031	1.421418	934.140015	3.141506
8941.513102	0.038805	0.000000	1.350000	0.000031	1.422391	934.140015	3.141504
8941.513102	0.038103	0.000000	1.350000	0.000031	1.423793	934.140015	3.141504
9016.272194	0.037494	0.000000	1.350000	0.000031	1.425011	934.140015	3.141505
9016.272194	0.037494	0.000000	1.350000	0.000031	1.425011	934.140015	3.141505
8793.001488	0.037494	0.000000	1.350000	0.000032	1.425011	934.140015	3.141503
8793.001488	0.037494	0.000000	1.350000	0.000032	1.425011	934.140015	3.141503
8793.001488	0.036946	0.000000	1.350000	0.000032	1.426108	934.140015	3.141503
8905.350157	0.037869	0.000000	1.350000	0.000032	1.424261	934.140015	3.141504
8984.742446	0.039351	0.000000	1.350000	0.000031	1.421297	934.140015	3.141505
8880.315643	0.039818	0.000000	1.350000	0.000032	1.420363	934.140015	3.141503
8880.315643	0.039818	0.000000	1.350000	0.000032	1.420363	934.140015	3.141503
8757.157736	0.039818	0.000000	1.350000	0.000032	1.420363	934.140015	3.141502
8868.115579	0.039797	0.000000	1.350000	0.000032	1.420405	934.140015	3.141503
8752.566645	0.039308	0.000000	1.350000	0.000032	1.421384	934.140015	3.141502
8641.268289	0.039863	0.000000	1.350000	0.000033	1.420274	934.140015	3.141501
8641.268289	0.038467	0.000000	1.350000	0.000033	1.423065	934.140015	3.141501
8641.268289	0.038467	0.000000	1.350000	0.000033	1.423065	934.140015	3.141501
8615.155309	0.038467	0.000000	1.350000	0.000033	1.423065	934.140015	3.141501
8641.268289	0.038467	0.000000	1.350000	0.000033	1.423065	934.140015	3.141501
8563.366896	0.039818	0.000000	1.350000	0.000033	1.420363	934.140015	3.141500
8481.803419	0.039818	0.000000	1.350000	0.000033	1.420363	934.140015	3.141499
8481.803419	0.039825	0.000000	1.350000	0.000033	1.420350	934.140015	3.141499
8420.656303	0.039818	0.000000	1.350000	0.000033	1.420363	934.140015	3.141499
8320.831893	0.039818	0.000000	1.350000	0.000034	1.420363	934.140015	3.141497
8320.831893	0.039818	0.000000	1.350000	0.000034	1.420363	934.140015	3.141497
8320.831893	0.039818	0.000000	1.350000	0.000034	1.420363	934.140015	3.141497
8364.359848	0.039545	0.000000	1.350000	0.000034	1.420909	934.140015	3.141498
8269.004556	0.039818	0.000000	1.350000	0.000034	1.420363	934.140015	3.141497
8131.986211	0.039302	0.000000	1.350000	0.000035	1.421396	934.140015	3.141495
8131.986211	0.040196	0.000000	1.350000	0.000035	1.419607	934.140015	3.141495
8269.004556	0.039157	0.000000	1.350000	0.000034	1.421686	934.140015	3.141497
8158.498729	0.038678	0.000000	1.350000	0.000034	1.422643	934.140015	3.141496
8378.989300	0.039707	0.000000	1.350000	0.000034	1.420586	934.140015	3.141498
8378.989300	0.039707	0.000000	1.350000	0.000034	1.420586	934.140015	3.141498
8378.989300	0.038969	0.000000	1.350000	0.000034	1.422062	934.140015	3.141498
8378.989300	0.037404	0.000000	1.350000	0.000034	1.425191	934.140015	3.141498
8391.048328	0.040464	0.000000	1.350000	0.000034	1.419071	934.140015	3.141498
8473.562906	0.037218	0.000000	1.350000	0.000033	1.425565	934.140015	3.141500
8285.958090	0.037218	0.000000	1.350000	0.000034	1.425565	934.140015	3.141497
8447.658339	0.039949	0.000000	1.350000	0.000033	1.420102	934.140015	3.141499
8529.039967	0.042122	0.000000	1.350000	0.000033	1.415756	934.140015	3.141499
8575.885723	0.039606	0.000000	1.350000	0.000033	1.420787	934.140015	3.141500
8488.804228	0.036701	0.000000	1.350000	0.000033	1.426597	934.140015	3.141500
8413.253319	0.038632	0.000000	1.350000	0.000033	1.422736	934.140015	3.141499
8413.253319	0.038632	0.000000	1.350000	0.000033	1.422736	934.140015	3.141499
8413.253319	0.038261	0.000000	1.350000	0.000033	1.423478	934.140015	3.141499
8456.474379	0.035790	0.000000	1.350000	0.000033	1.428420	934.140015	3.141500
8310.511760	0.035561	0.000000	1.350000	0.000034	1.428878	934.140015	3.141498
8294.381622	0.035790	0.000000	1.350000	0.000034	1.428420	934.140015	3.141498
8456.474379	0.038523	0.000000	1.350000	0.000033	1.422953	934.140015	3.141499
8426.788737	0.038950	0.000000	1.350000	0.000033	1.422100	934.140015	3.141499
8496.851918	0.038607	0.000000	1.350000	0.000033	1.422786	934.140015	3.141500
8503.333448	0.039854	0.000000	1.350000	0.000033	1.420292	934.140015	3.141500
8483.152751	0.038962	0.000000	1.350000	0.000033	1.422077	934.140015	3.141499
8426.746323	0.038071	0.000000	1.350000	0.000033	1.423857	934.140015	3.141499
8327.584875	0.036522	0.000000	1.350000	0.000034	1.426956	934.140015	3.141498
8383.738402	0.038629	0.000000	1.350000	0.000034	1.422742	934.140015	3.141498
8383.738402	0.038629	0.000000	1.350000	0.000034	1.422742	934.140015	3.141498
8383.738402	0.038629	0.000000	1.350000	0.000034	1.422742	934.140015	3.141498
8288.244904	0.039571	0.000000	1.350000	0.000034	1.420859	934.140015	3.141497
8335.238800	0.040855	0.000000	1.350000	0.000034	1.418291	934.140015	3.141497
8411.796312	0.039751	0.000000	1.350000	0.000033	1.420498	934.140015	3.141499
8451.237606	0.042584	0.000000	1.350000	0.000033	1.414832	934.140015	3.141499
8407.214134	0.042584	0.000000	1.350000	0.000033	1.414832	934.140015	3.141498
8330.139660	0.035657	0.000000	1.350000	0.000034	1.428685	934.140015	3.141498
8392.355150	0.034829	0.000000	1.350000	0.000034	1.430342	934.140015	3.141499
8392.355150	0.034829	0.000000	1.350000	0.000034	1.430342	934.140015	3.141499
8241.875953	0.034829	0.000000	1.350000	0.000034	1.430342	934.140015	3.141497
8397.566556	0.039409	0.000000	1.350000	0.000033	1.421182	934.140015	3.141498
8346.402777	0.036213	0.000000	1.350000	0.000034	1.427574	934.140015	3.141498
8334.255346	0.039646	0.000000	1.350000	0.000034	1.420707	934.140015	3.141498
8199.853614	0.035356	0.000000	1.350000	0.000034	1.429288	934.140015	3.141497
8146.138915	0.036213	0.000000	1.350000	0.000035	1.427574	934.140015	3.141496
8176.330482	0.037083	0.000000	1.350000	0.000034	1.425834	934.140015	3.141496
