rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9824.632891	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9755.832903	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9603.990105	0.037267	0.000000	1.350000	0.000029	1.425466	934.140015	3.141510
9561.840429	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9561.840429	0.037774	0.000000	1.350000	0.000029	1.424451	934.140015	3.141510
9419.361669	0.037957	0.000000	1.350000	0.000030	1.424087	934.140015	3.141509
9389.424005	0.037501	0.000000	1.350000	0.000030	1.424998	934.140015	3.141509
9389.424005	0.037501	0.000000	1.350000	0.000030	1.424998	934.140015	3.141509
9356.875613	0.037501	0.000000	1.350000	0.000030	1.424998	934.140015	3.141508
9356.875613	0.037501	0.000000	1.350000	0.000030	1.424998	934.140015	3.141508
9356.875613	0.037501	0.000000	1.350000	0.000030	1.424998	934.140015	3.141508
9356.875613	0.038380	0.000000	1.350000	0.000030	1.423240	934.140015	3.141508
9194.086447	0.038627	0.000000	1.350000	0.000031	1.422747	934.140015	3.141507
9212.265459	0.038856	0.000000	1.350000	0.000031	1.422287	934.140015	3.141507
9212.265459	0.038856	0.000000	1.350000	0.000031	1.422287	934.140015	3.141507
9187.744461	0.038746	0.000000	1.350000	0.000031	1.422508	934.140015	3.141507
9212.265459	0.039780	0.000000	1.350000	0.000031	1.420440	934.140015	3.141507
9212.265459	0.039780	0.000000	1.350000	0.000031	1.420440	934.140015	3.141507
9184.461960	0.037577	0.000000	1.350000	0.000031	1.424846	934.140015	3.141507
9170.581016	0.037020	0.000000	1.350000	0.000031	1.425959	934.140015	3.141507
9154.038833	0.038533	0.000000	1.350000	0.000031	1.422935	934.140015	3.141506
9154.038833	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
8961.692144	0.038507	0.000000	1.350000	0.000031	1.422985	934.140015	3.141504
8961.692144	0.038507	0.000000	1.350000	0.000031	1.422985	934.140015	3.141504
9074.720177	0.036125	0.000000	1.350000	0.000031	1.427751	934.140015	3.141506
9044.724767	0.038243	0.000000	1.350000	0.000031	1.423514	934.140015	3.141505
8862.637563	0.036125	0.000000	1.350000	0.000032	1.427751	934.140015	3.141504
8862.637563	0.036125	0.000000	1.350000	0.000032	1.427751	934.140015	3.141504
8913.514157	0.036125	0.000000	1.350000	0.000032	1.427751	934.140015	3.141504
8913.514157	0.036125	0.000000	1.350000	0.000032	1.427751	934.140015	3.141504
8913.514157	0.036125	0.000000	1.350000	0.000032	1.427751	934.140015	3.141504
8969.356853	0.037911	0.000000	1.350000	0.000031	1.424178	934.140015	3.141505
8882.653321	0.037911	0.000000	1.350000	0.000032	1.424178	934.140015	3.141504
8856.331494	0.036506	0.000000	1.350000	0.000032	1.426988	934.140015	3.141504
8856.331494	0.036506	0.000000	1.350000	0.000032	1.426988	934.140015	3.141504
8856.331494	0.036506	0.000000	1.350000	0.000032	1.426988	934.140015	3.141504
8878.664823	0.035463	0.000000	1.350000	0.000032	1.429073	934.140015	3.141504
9014.036499	0.037034	0.000000	1.350000	0.000031	1.425932	934.140015	3.141505
8927.871645	0.039787	0.000000	1.350000	0.000032	1.420425	934.140015	3.141504
8788.318530	0.037911	0.000000	1.350000	0.000032	1.424178	934.140015	3.141503
