rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9755.621403	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9734.434654	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9557.964924	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9485.174692	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9399.084840	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9399.084840	0.037867	0.000000	1.350000	0.000030	1.424267	934.140015	3.141509
9399.084840	0.037867	0.000000	1.350000	0.000030	1.424267	934.140015	3.141509
9399.084840	0.037867	0.000000	1.350000	0.000030	1.424267	934.140015	3.141509
9319.136473	0.037867	0.000000	1.350000	0.000030	1.424267	934.140015	3.141508
9399.084840	0.038757	0.000000	1.350000	0.000030	1.422485	934.140015	3.141509
9363.958982	0.037867	0.000000	1.350000	0.000030	1.424267	934.140015	3.141508
9363.958982	0.037867	0.000000	1.350000	0.000030	1.424267	934.140015	3.141508
9301.003800	0.038001	0.000000	1.350000	0.000030	1.423998	934.140015	3.141508
9301.388208	0.037634	0.000000	1.350000	0.000030	1.424732	934.140015	3.141508
9137.823576	0.037245	0.000000	1.350000	0.000031	1.425511	934.140015	3.141506
9137.823576	0.037245	0.000000	1.350000	0.000031	1.425511	934.140015	3.141506
9137.823576	0.037245	0.000000	1.350000	0.000031	1.425511	934.140015	3.141506
9163.453138	0.035975	0.000000	1.350000	0.000031	1.428049	934.140015	3.141507
9020.916553	0.037757	0.000000	1.350000	0.000031	1.424486	934.140015	3.141505
9020.916553	0.038141	0.000000	1.350000	0.000031	1.423719	934.140015	3.141505
9020.916553	0.038141	0.000000	1.350000	0.000031	1.423719	934.140015	3.141505
9020.916553	0.038141	0.000000	1.350000	0.000031	1.423719	934.140015	3.141505
8994.045474	0.036431	0.000000	1.350000	0.000031	1.427139	934.140015	3.141505
8994.045474	0.036431	0.000000	1.350000	0.000031	1.427139	934.140015	3.141505
9036.792950	0.038173	0.000000	1.350000	0.000031	1.423653	934.140015	3.141505
9132.897262	0.037865	0.000000	1.350000	0.000031	1.424269	934.140015	3.141506
9077.565243	0.037689	0.000000	1.350000	0.000031	1.424621	934.140015	3.141506
9077.565243	0.037689	0.000000	1.350000	0.000031	1.424621	934.140015	3.141506
9032.140178	0.039415	0.000000	1.350000	0.000031	1.421170	934.140015	3.141505
9032.140178	0.039415	0.000000	1.350000	0.000031	1.421170	934.140015	3.141505
9053.657367	0.039443	0.000000	1.350000	0.000031	1.421114	934.140015	3.141505
9053.657367	0.039443	0.000000	1.350000	0.000031	1.421114	934.140015	3.141505
9053.657367	0.039601	0.000000	1.350000	0.000031	1.420797	934.140015	3.141505
9053.657367	0.039601	0.000000	1.350000	0.000031	1.420797	934.140015	3.141505
9053.657367	0.040023	0.000000	1.350000	0.000031	1.419954	934.140015	3.141505
9053.657367	0.040023	0.000000	1.350000	0.000031	1.419954	934.140015	3.141505
