rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9822.825573	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9661.510688	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9750.437258	0.037572	0.000000	1.350000	0.000029	1.424855	934.140015	3.141512
9723.054634	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9582.239116	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9474.189424	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9365.055047	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9365.055047	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9200.057465	0.038312	0.000000	1.350000	0.000031	1.423376	934.140015	3.141507
9247.969248	0.036689	0.000000	1.350000	0.000030	1.426622	934.140015	3.141507
9232.000461	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141507
9247.969248	0.037313	0.000000	1.350000	0.000030	1.425374	934.140015	3.141507
9111.705462	0.036963	0.000000	1.350000	0.000031	1.426074	934.140015	3.141506
9013.366014	0.036963	0.000000	1.350000	0.000031	1.426074	934.140015	3.141505
9069.777541	0.036788	0.000000	1.350000	0.000031	1.426423	934.140015	3.141506
8934.514476	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141504
8934.514476	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141504
8903.224423	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141504
8903.224423	0.038347	0.000000	1.350000	0.000032	1.423306	934.140015	3.141504
8903.224423	0.036284	0.000000	1.350000	0.000032	1.427433	934.140015	3.141504
9126.840387	0.037362	0.000000	1.350000	0.000031	1.425275	934.140015	3.141506
9126.840387	0.037362	0.000000	1.350000	0.000031	1.425275	934.140015	3.141506
9126.840387	0.037362	0.000000	1.350000	0.000031	1.425275	934.140015	3.141506
9031.224186	0.037933	0.000000	1.350000	0.000031	1.424134	934.140015	3.141505
9058.766625	0.038509	0.000000	1.350000	0.000031	1.422982	934.140015	3.141505
9064.816150	0.036781	0.000000	1.350000	0.000031	1.426438	934.140015	3.141506
9014.714176	0.036850	0.000000	1.350000	0.000031	1.426301	934.140015	3.141505
8891.566197	0.037362	0.000000	1.350000	0.000032	1.425275	934.140015	3.141504
8725.951113	0.037933	0.000000	1.350000	0.000032	1.424134	934.140015	3.141502
8725.951113	0.037933	0.000000	1.350000	0.000032	1.424134	934.140015	3.141502
8915.349853	0.038550	0.000000	1.350000	0.000032	1.422900	934.140015	3.141504
8915.349853	0.039279	0.000000	1.350000	0.000032	1.421442	934.140015	3.141504
8927.492679	0.038539	0.000000	1.350000	0.000032	1.422921	934.140015	3.141504
8798.308126	0.036210	0.000000	1.350000	0.000032	1.427579	934.140015	3.141503
8725.290109	0.037212	0.000000	1.350000	0.000032	1.425576	934.140015	3.141502
8608.812190	0.036936	0.000000	1.350000	0.000033	1.426127	934.140015	3.141501
8812.478445	0.040002	0.000000	1.350000	0.000032	1.419996	934.140015	3.141503
8812.478445	0.040002	0.000000	1.350000	0.000032	1.419996	934.140015	3.141503
8793.645436	0.039395	0.000000	1.350000	0.000032	1.421210	934.140015	3.141503
8630.569530	0.040387	0.000000	1.350000	0.000033	1.419227	934.140015	3.141501
8632.508073	0.035417	0.000000	1.350000	0.000033	1.429165	934.140015	3.141501
8632.508073	0.035959	0.000000	1.350000	0.000033	1.428081	934.140015	3.141501
8632.508073	0.035417	0.000000	1.350000	0.000033	1.429165	934.140015	3.141501
8632.508073	0.035417	0.000000	1.350000	0.000033	1.429165	934.140015	3.141501
8478.367020	0.035417	0.000000	1.350000	0.000033	1.429165	934.140015	3.141500
8478.367020	0.035417	0.000000	1.350000	0.000033	1.429165	934.140015	3.141500
8478.367020	0.036086	0.000000	1.350000	0.000033	1.427827	934.140015	3.141500
8452.840124	0.035417	0.000000	1.350000	0.000033	1.429165	934.140015	3.141500
8452.840124	0.035417	0.000000	1.350000	0.000033	1.429165	934.140015	3.141500
8452.840124	0.033861	0.000000	1.350000	0.000033	1.432279	934.140015	3.141500
8546.151451	0.038139	0.000000	1.350000	0.000033	1.423721	934.140015	3.141500
8334.989881	0.036792	0.000000	1.350000	0.000034	1.426417	934.140015	3.141498
8334.989881	0.034692	0.000000	1.350000	0.000034	1.430615	934.140015	3.141498
8334.989881	0.038692	0.000000	1.350000	0.000034	1.422616	934.140015	3.141498
8227.583526	0.038362	0.000000	1.350000	0.000034	1.423275	934.140015	3.141497
8180.186343	0.038692	0.000000	1.350000	0.000034	1.422616	934.140015	3.141496
8180.186343	0.038692	0.000000	1.350000	0.000034	1.422616	934.140015	3.141496
8180.186343	0.038796	0.000000	1.350000	0.000034	1.422408	934.140015	3.141496
8180.186343	0.039284	0.000000	1.350000	0.000034	1.421432	934.140015	3.141496
8004.243904	0.039284	0.000000	1.350000	0.000035	1.421432	934.140015	3.141494
8065.166786	0.038692	0.000000	1.350000	0.000035	1.422616	934.140015	3.141495
8048.473616	0.038172	0.000000	1.350000	0.000035	1.423657	934.140015	3.141494
8048.473616	0.038248	0.000000	1.350000	0.000035	1.423504	934.140015	3.141494
8048.473616	0.038692	0.000000	1.350000	0.000035	1.422616	934.140015	3.141494
8048.473616	0.038248	0.000000	1.350000	0.000035	1.423504	934.140015	3.141494
8048.473616	0.038248	0.000000	1.350000	0.000035	1.423504	934.140015	3.141494
8048.473616	0.038248	0.000000	1.350000	0.000035	1.423504	934.140015	3.141494
7884.980805	0.038248	0.000000	1.350000	0.000036	1.423504	934.140015	3.141492
8000.909486	0.038248	0.000000	1.350000	0.000035	1.423504	934.140015	3.141494
7890.229590	0.035430	0.000000	1.350000	0.000036	1.429139	934.140015	3.141493
7890.229590	0.035430	0.000000	1.350000	0.000036	1.429139	934.140015	3.141493
7890.229590	0.035430	0.000000	1.350000	0.000036	1.429139	934.140015	3.141493
7890.261872	0.034461	0.000000	1.350000	0.000036	1.431077	934.140015	3.141493
7916.902756	0.038294	0.000000	1.350000	0.000036	1.423412	934.140015	3.141493
7890.261872	0.033881	0.000000	1.350000	0.000036	1.432238	934.140015	3.141493
7928.879440	0.038560	0.000000	1.350000	0.000035	1.422879	934.140015	3.141493
7731.438510	0.036507	0.000000	1.350000	0.000036	1.426987	934.140015	3.141491
7731.438510	0.036507	0.000000	1.350000	0.000036	1.426987	934.140015	3.141491
7795.472347	0.037613	0.000000	1.350000	0.000036	1.424775	934.140015	3.141491
7795.472347	0.037613	0.000000	1.350000	0.000036	1.424775	934.140015	3.141491
7865.420804	0.038003	0.000000	1.350000	0.000036	1.423995	934.140015	3.141492
7865.420804	0.038003	0.000000	1.350000	0.000036	1.423995	934.140015	3.141492
7870.947213	0.036486	0.000000	1.350000	0.000036	1.427027	934.140015	3.141492
7883.437358	0.039295	0.000000	1.350000	0.000036	1.421410	934.140015	3.141492
7776.778875	0.039295	0.000000	1.350000	0.000036	1.421410	934.140015	3.141491
7767.198114	0.038742	0.000000	1.350000	0.000036	1.422516	934.140015	3.141491
7669.026982	0.039061	0.000000	1.350000	0.000037	1.421879	934.140015	3.141489
7669.026982	0.039061	0.000000	1.350000	0.000037	1.421879	934.140015	3.141489
7622.120032	0.037287	0.000000	1.350000	0.000037	1.425425	934.140015	3.141489
7477.457750	0.039061	0.000000	1.350000	0.000038	1.421879	934.140015	3.141487
7477.457750	0.039061	0.000000	1.350000	0.000038	1.421879	934.140015	3.141487
7561.154027	0.037189	0.000000	1.350000	0.000037	1.425621	934.140015	3.141488
7561.154027	0.037189	0.000000	1.350000	0.000037	1.425621	934.140015	3.141488
7515.643827	0.033915	0.000000	1.350000	0.000037	1.432170	934.140015	3.141488
7502.503641	0.038785	0.000000	1.350000	0.000037	1.422430	934.140015	3.141487
7502.503641	0.038785	0.000000	1.350000	0.000037	1.422430	934.140015	3.141487
7567.764786	0.037067	0.000000	1.350000	0.000037	1.425867	934.140015	3.141488
7567.764786	0.037067	0.000000	1.350000	0.000037	1.425867	934.140015	3.141488
7567.764786	0.037067	0.000000	1.350000	0.000037	1.425867	934.140015	3.141488
7466.658775	0.034031	0.000000	1.350000	0.000038	1.431937	934.140015	3.141487
7466.658775	0.034031	0.000000	1.350000	0.000038	1.431937	934.140015	3.141487
7466.658775	0.036200	0.000000	1.350000	0.000038	1.427601	934.140015	3.141487
7398.568492	0.036200	0.000000	1.350000	0.000038	1.427601	934.140015	3.141486
7466.658775	0.036200	0.000000	1.350000	0.000038	1.427601	934.140015	3.141487
7466.658775	0.036261	0.000000	1.350000	0.000038	1.427478	934.140015	3.141487
7466.658775	0.036261	0.000000	1.350000	0.000038	1.427478	934.140015	3.141487
7281.189718	0.035248	0.000000	1.350000	0.000039	1.429504	934.140015	3.141485
7281.189718	0.035248	0.000000	1.350000	0.000039	1.429504	934.140015	3.141485
7200.066083	0.035248	0.000000	1.350000	0.000039	1.429504	934.140015	3.141483
7231.823926	0.034634	0.000000	1.350000	0.000039	1.430731	934.140015	3.141484
7231.823926	0.034634	0.000000	1.350000	0.000039	1.430731	934.140015	3.141484
7231.823926	0.034634	0.000000	1.350000	0.000039	1.430731	934.140015	3.141484
7132.426738	0.039491	0.000000	1.350000	0.000039	1.421018	934.140015	3.141482
7132.426738	0.039491	0.000000	1.350000	0.000039	1.421018	934.140015	3.141482
7052.886347	0.034597	0.000000	1.350000	0.000040	1.430805	934.140015	3.141481
7052.886347	0.034597	0.000000	1.350000	0.000040	1.430805	934.140015	3.141481
7052.886347	0.034597	0.000000	1.350000	0.000040	1.430805	934.140015	3.141481
7008.588394	0.034597	0.000000	1.350000	0.000040	1.430805	934.140015	3.141480
6985.855227	0.034597	0.000000	1.350000	0.000040	1.430805	934.140015	3.141480
6906.321643	0.038753	0.000000	1.350000	0.000041	1.422495	934.140015	3.141478
6906.321643	0.039163	0.000000	1.350000	0.000041	1.421675	934.140015	3.141478
6906.321643	0.039163	0.000000	1.350000	0.000041	1.421675	934.140015	3.141478
6975.332447	0.034597	0.000000	1.350000	0.000040	1.430805	934.140015	3.141480
6824.475791	0.034597	0.000000	1.350000	0.000041	1.430805	934.140015	3.141477
6961.329288	0.035523	0.000000	1.350000	0.000040	1.428953	934.140015	3.141480
6897.903792	0.037013	0.000000	1.350000	0.000041	1.425974	934.140015	3.141478
6897.903792	0.037013	0.000000	1.350000	0.000041	1.425974	934.140015	3.141478
6822.235076	0.035523	0.000000	1.350000	0.000041	1.428953	934.140015	3.141477
6897.903792	0.037717	0.000000	1.350000	0.000041	1.424565	934.140015	3.141478
6900.533203	0.035817	0.000000	1.350000	0.000041	1.428366	934.140015	3.141479
6937.552514	0.035474	0.000000	1.350000	0.000041	1.429051	934.140015	3.141479
6937.552514	0.035474	0.000000	1.350000	0.000041	1.429051	934.140015	3.141479
6834.540596	0.036731	0.000000	1.350000	0.000041	1.426537	934.140015	3.141477
6834.540596	0.036731	0.000000	1.350000	0.000041	1.426537	934.140015	3.141477
6952.322513	0.035006	0.000000	1.350000	0.000040	1.429988	934.140015	3.141479
6914.314482	0.034907	0.000000	1.350000	0.000041	1.430187	934.140015	3.141479
