rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9771.808547	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9760.929341	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9628.233409	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9453.090787	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9558.291420	0.037214	0.000000	1.350000	0.000029	1.425571	934.140015	3.141510
9412.176111	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9412.176111	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9578.004986	0.037977	0.000000	1.350000	0.000029	1.424047	934.140015	3.141510
9578.004986	0.037977	0.000000	1.350000	0.000029	1.424047	934.140015	3.141510
9568.027602	0.038258	0.000000	1.350000	0.000029	1.423484	934.140015	3.141510
9396.158364	0.038258	0.000000	1.350000	0.000030	1.423484	934.140015	3.141509
9378.259350	0.038258	0.000000	1.350000	0.000030	1.423484	934.140015	3.141508
9431.306809	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9342.543085	0.038018	0.000000	1.350000	0.000030	1.423964	934.140015	3.141508
9241.539818	0.038421	0.000000	1.350000	0.000030	1.423157	934.140015	3.141507
9294.865413	0.037688	0.000000	1.350000	0.000030	1.424623	934.140015	3.141508
9234.649142	0.036377	0.000000	1.350000	0.000030	1.427245	934.140015	3.141507
9234.649142	0.037429	0.000000	1.350000	0.000030	1.425142	934.140015	3.141507
9276.307828	0.038163	0.000000	1.350000	0.000030	1.423673	934.140015	3.141507
9287.556987	0.038306	0.000000	1.350000	0.000030	1.423388	934.140015	3.141508
9104.638437	0.037688	0.000000	1.350000	0.000031	1.424623	934.140015	3.141506
9104.638437	0.037688	0.000000	1.350000	0.000031	1.424623	934.140015	3.141506
9073.206599	0.036748	0.000000	1.350000	0.000031	1.426505	934.140015	3.141506
9073.206599	0.038552	0.000000	1.350000	0.000031	1.422896	934.140015	3.141506
9198.710060	0.037524	0.000000	1.350000	0.000031	1.424951	934.140015	3.141507
9198.710060	0.038236	0.000000	1.350000	0.000031	1.423529	934.140015	3.141507
9146.603801	0.038236	0.000000	1.350000	0.000031	1.423529	934.140015	3.141506
9146.603801	0.038236	0.000000	1.350000	0.000031	1.423529	934.140015	3.141506
9062.926495	0.037284	0.000000	1.350000	0.000031	1.425432	934.140015	3.141506
9069.784215	0.039080	0.000000	1.350000	0.000031	1.421840	934.140015	3.141505
8923.110557	0.039080	0.000000	1.350000	0.000032	1.421840	934.140015	3.141504
8923.110557	0.039080	0.000000	1.350000	0.000032	1.421840	934.140015	3.141504
9034.706562	0.038566	0.000000	1.350000	0.000031	1.422868	934.140015	3.141505
8902.730531	0.037054	0.000000	1.350000	0.000032	1.425891	934.140015	3.141504
8902.730531	0.037054	0.000000	1.350000	0.000032	1.425891	934.140015	3.141504
8876.972013	0.037054	0.000000	1.350000	0.000032	1.425891	934.140015	3.141504
8859.469853	0.038151	0.000000	1.350000	0.000032	1.423698	934.140015	3.141503
8859.469853	0.038151	0.000000	1.350000	0.000032	1.423698	934.140015	3.141503
8859.469853	0.038186	0.000000	1.350000	0.000032	1.423628	934.140015	3.141503
8773.635882	0.038186	0.000000	1.350000	0.000032	1.423628	934.140015	3.141503
8767.329776	0.038245	0.000000	1.350000	0.000032	1.423510	934.140015	3.141503
8767.329776	0.038245	0.000000	1.350000	0.000032	1.423510	934.140015	3.141503
8582.722289	0.038510	0.000000	1.350000	0.000033	1.422981	934.140015	3.141501
8582.722289	0.039176	0.000000	1.350000	0.000033	1.421649	934.140015	3.141500
8582.722289	0.038510	0.000000	1.350000	0.000033	1.422981	934.140015	3.141501
8470.179003	0.038510	0.000000	1.350000	0.000033	1.422981	934.140015	3.141499
8582.722289	0.039229	0.000000	1.350000	0.000033	1.421543	934.140015	3.141500
8582.722289	0.039229	0.000000	1.350000	0.000033	1.421543	934.140015	3.141500
8460.693789	0.037905	0.000000	1.350000	0.000033	1.424191	934.140015	3.141499
8403.149523	0.037099	0.000000	1.350000	0.000033	1.425801	934.140015	3.141499
8403.149523	0.037099	0.000000	1.350000	0.000033	1.425801	934.140015	3.141499
8460.693789	0.037602	0.000000	1.350000	0.000033	1.424796	934.140015	3.141499
8460.693789	0.039327	0.000000	1.350000	0.000033	1.421346	934.140015	3.141499
8409.327618	0.036575	0.000000	1.350000	0.000033	1.426850	934.140015	3.141499
