rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9802.312263	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9637.417978	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9637.417978	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9637.417978	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9528.900563	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9474.713757	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9479.767115	0.037901	0.000000	1.350000	0.000030	1.424197	934.140015	3.141509
9479.767115	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9479.767115	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9552.538414	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9544.511935	0.037853	0.000000	1.350000	0.000029	1.424294	934.140015	3.141510
9306.332736	0.037570	0.000000	1.350000	0.000030	1.424860	934.140015	3.141508
9306.332736	0.037570	0.000000	1.350000	0.000030	1.424860	934.140015	3.141508
9118.391471	0.037570	0.000000	1.350000	0.000031	1.424860	934.140015	3.141506
8980.206158	0.037570	0.000000	1.350000	0.000031	1.424860	934.140015	3.141505
8907.519082	0.037570	0.000000	1.350000	0.000032	1.424860	934.140015	3.141504
9399.773480	0.038171	0.000000	1.350000	0.000030	1.423658	934.140015	3.141509
9276.883192	0.037142	0.000000	1.350000	0.000030	1.425716	934.140015	3.141508
9276.883192	0.037142	0.000000	1.350000	0.000030	1.425716	934.140015	3.141508
9327.578690	0.037727	0.000000	1.350000	0.000030	1.424545	934.140015	3.141508
9208.938089	0.037222	0.000000	1.350000	0.000031	1.425557	934.140015	3.141507
9208.938089	0.037222	0.000000	1.350000	0.000031	1.425557	934.140015	3.141507
9085.168946	0.037222	0.000000	1.350000	0.000031	1.425557	934.140015	3.141506
9028.490830	0.037752	0.000000	1.350000	0.000031	1.424497	934.140015	3.141505
8981.260184	0.037222	0.000000	1.350000	0.000031	1.425557	934.140015	3.141505
9181.740576	0.036880	0.000000	1.350000	0.000031	1.426239	934.140015	3.141507
9185.352652	0.037215	0.000000	1.350000	0.000031	1.425571	934.140015	3.141507
9116.857163	0.037015	0.000000	1.350000	0.000031	1.425970	934.140015	3.141506
8981.976277	0.037015	0.000000	1.350000	0.000031	1.425970	934.140015	3.141505
8855.661387	0.037015	0.000000	1.350000	0.000032	1.425970	934.140015	3.141504
8981.976277	0.037394	0.000000	1.350000	0.000031	1.425212	934.140015	3.141505
8887.117105	0.037394	0.000000	1.350000	0.000032	1.425212	934.140015	3.141504
8900.582327	0.037394	0.000000	1.350000	0.000032	1.425212	934.140015	3.141504
8836.910489	0.036891	0.000000	1.350000	0.000032	1.426218	934.140015	3.141503
8836.910489	0.036891	0.000000	1.350000	0.000032	1.426218	934.140015	3.141503
8860.227321	0.038101	0.000000	1.350000	0.000032	1.423798	934.140015	3.141503
8875.787506	0.037949	0.000000	1.350000	0.000032	1.424103	934.140015	3.141504
8658.572189	0.037949	0.000000	1.350000	0.000032	1.424103	934.140015	3.141501
8577.691446	0.037949	0.000000	1.350000	0.000033	1.424103	934.140015	3.141501
8577.691446	0.037949	0.000000	1.350000	0.000033	1.424103	934.140015	3.141501
8661.732479	0.038305	0.000000	1.350000	0.000032	1.423391	934.140015	3.141501
8661.732479	0.038305	0.000000	1.350000	0.000032	1.423391	934.140015	3.141501
8680.874043	0.038699	0.000000	1.350000	0.000032	1.422601	934.140015	3.141502
8534.333679	0.040800	0.000000	1.350000	0.000033	1.418400	934.140015	3.141500
8534.333679	0.037914	0.000000	1.350000	0.000033	1.424173	934.140015	3.141500
8568.645966	0.036558	0.000000	1.350000	0.000033	1.426884	934.140015	3.141501
8568.645966	0.036099	0.000000	1.350000	0.000033	1.427803	934.140015	3.141501
8568.645966	0.036111	0.000000	1.350000	0.000033	1.427777	934.140015	3.141501
8489.103660	0.036429	0.000000	1.350000	0.000033	1.427143	934.140015	3.141500
8348.244012	0.036429	0.000000	1.350000	0.000034	1.427143	934.140015	3.141498
8348.244012	0.036429	0.000000	1.350000	0.000034	1.427143	934.140015	3.141498
8348.244012	0.036429	0.000000	1.350000	0.000034	1.427143	934.140015	3.141498
8348.244012	0.036429	0.000000	1.350000	0.000034	1.427143	934.140015	3.141498
8348.244012	0.037709	0.000000	1.350000	0.000034	1.424583	934.140015	3.141498
8502.586656	0.036502	0.000000	1.350000	0.000033	1.426995	934.140015	3.141500
8440.534229	0.038933	0.000000	1.350000	0.000033	1.422134	934.140015	3.141499
8440.534229	0.038933	0.000000	1.350000	0.000033	1.422134	934.140015	3.141499
8549.667336	0.040400	0.000000	1.350000	0.000033	1.419201	934.140015	3.141500
8549.667336	0.040400	0.000000	1.350000	0.000033	1.419201	934.140015	3.141500
8549.667336	0.040400	0.000000	1.350000	0.000033	1.419201	934.140015	3.141500
8430.415005	0.036410	0.000000	1.350000	0.000033	1.427179	934.140015	3.141499
8419.359598	0.037622	0.000000	1.350000	0.000033	1.424756	934.140015	3.141499
8355.224127	0.036410	0.000000	1.350000	0.000034	1.427179	934.140015	3.141498
8355.224127	0.036410	0.000000	1.350000	0.000034	1.427179	934.140015	3.141498
8430.415005	0.037317	0.000000	1.350000	0.000033	1.425367	934.140015	3.141499
8400.804905	0.037753	0.000000	1.350000	0.000033	1.424494	934.140015	3.141499
8303.678206	0.036410	0.000000	1.350000	0.000034	1.427179	934.140015	3.141498
8328.749044	0.040765	0.000000	1.350000	0.000034	1.418469	934.140015	3.141497
8381.719450	0.038928	0.000000	1.350000	0.000034	1.422145	934.140015	3.141498
8381.719450	0.038848	0.000000	1.350000	0.000034	1.422305	934.140015	3.141498
8345.819189	0.038125	0.000000	1.350000	0.000034	1.423750	934.140015	3.141498
8345.819189	0.038458	0.000000	1.350000	0.000034	1.423083	934.140015	3.141498
8345.819189	0.037696	0.000000	1.350000	0.000034	1.424608	934.140015	3.141498
8280.108593	0.037753	0.000000	1.350000	0.000034	1.424494	934.140015	3.141497
8280.108593	0.037344	0.000000	1.350000	0.000034	1.425313	934.140015	3.141497
8267.554858	0.037021	0.000000	1.350000	0.000034	1.425958	934.140015	3.141497
8244.458540	0.037753	0.000000	1.350000	0.000034	1.424494	934.140015	3.141497
8184.438676	0.037021	0.000000	1.350000	0.000034	1.425958	934.140015	3.141496
8140.220105	0.037794	0.000000	1.350000	0.000035	1.424411	934.140015	3.141496
8121.687972	0.037938	0.000000	1.350000	0.000035	1.424125	934.140015	3.141495
8121.687972	0.037938	0.000000	1.350000	0.000035	1.424125	934.140015	3.141495
8121.687972	0.038759	0.000000	1.350000	0.000035	1.422483	934.140015	3.141495
8063.070422	0.037938	0.000000	1.350000	0.000035	1.424125	934.140015	3.141495
7936.810178	0.037938	0.000000	1.350000	0.000035	1.424125	934.140015	3.141493
8014.354519	0.039212	0.000000	1.350000	0.000035	1.421575	934.140015	3.141494
8014.354519	0.039212	0.000000	1.350000	0.000035	1.421575	934.140015	3.141494
7884.354790	0.038698	0.000000	1.350000	0.000036	1.422603	934.140015	3.141492
7884.354790	0.038698	0.000000	1.350000	0.000036	1.422603	934.140015	3.141492
7737.973950	0.038698	0.000000	1.350000	0.000036	1.422603	934.140015	3.141490
7805.310901	0.038740	0.000000	1.350000	0.000036	1.422519	934.140015	3.141491
7884.354790	0.038698	0.000000	1.350000	0.000036	1.422603	934.140015	3.141492
7831.679398	0.038212	0.000000	1.350000	0.000036	1.423576	934.140015	3.141492
7851.879304	0.039314	0.000000	1.350000	0.000036	1.421373	934.140015	3.141492
7851.879304	0.039314	0.000000	1.350000	0.000036	1.421373	934.140015	3.141492
7814.427251	0.038370	0.000000	1.350000	0.000036	1.423260	934.140015	3.141492
7802.318755	0.040168	0.000000	1.350000	0.000036	1.419664	934.140015	3.141491
7676.203943	0.038485	0.000000	1.350000	0.000037	1.423029	934.140015	3.141490
7676.203943	0.038485	0.000000	1.350000	0.000037	1.423029	934.140015	3.141490
7506.708780	0.038485	0.000000	1.350000	0.000037	1.423029	934.140015	3.141487
7506.708780	0.038485	0.000000	1.350000	0.000037	1.423029	934.140015	3.141487
7506.708780	0.038485	0.000000	1.350000	0.000037	1.423029	934.140015	3.141487
7389.884675	0.039131	0.000000	1.350000	0.000038	1.421737	934.140015	3.141486
7389.884675	0.039131	0.000000	1.350000	0.000038	1.421737	934.140015	3.141486
7389.884675	0.038954	0.000000	1.350000	0.000038	1.422093	934.140015	3.141486
7389.884675	0.038954	0.000000	1.350000	0.000038	1.422093	934.140015	3.141486
7389.884675	0.038954	0.000000	1.350000	0.000038	1.422093	934.140015	3.141486
7389.884675	0.038954	0.000000	1.350000	0.000038	1.422093	934.140015	3.141486
7403.556437	0.039131	0.000000	1.350000	0.000038	1.421737	934.140015	3.141486
7389.884675	0.036315	0.000000	1.350000	0.000038	1.427371	934.140015	3.141486
7310.655719	0.036315	0.000000	1.350000	0.000038	1.427371	934.140015	3.141485
7389.884675	0.037219	0.000000	1.350000	0.000038	1.425562	934.140015	3.141486
7371.477481	0.037146	0.000000	1.350000	0.000038	1.425707	934.140015	3.141486
7272.248932	0.037219	0.000000	1.350000	0.000039	1.425562	934.140015	3.141484
7351.188307	0.036497	0.000000	1.350000	0.000038	1.427006	934.140015	3.141485
7223.394428	0.036460	0.000000	1.350000	0.000039	1.427080	934.140015	3.141484
7223.394428	0.036354	0.000000	1.350000	0.000039	1.427292	934.140015	3.141484
7145.876226	0.034940	0.000000	1.350000	0.000039	1.430120	934.140015	3.141483
7165.913618	0.036790	0.000000	1.350000	0.000039	1.426421	934.140015	3.141483
7211.227517	0.036193	0.000000	1.350000	0.000039	1.427613	934.140015	3.141483
7216.505854	0.035764	0.000000	1.350000	0.000039	1.428473	934.140015	3.141484
7244.272617	0.043214	0.000000	1.350000	0.000039	1.413572	934.140015	3.141483
7165.457938	0.039848	0.000000	1.350000	0.000039	1.420304	934.140015	3.141482
7156.052449	0.037316	0.000000	1.350000	0.000039	1.425368	934.140015	3.141482
7165.457938	0.037144	0.000000	1.350000	0.000039	1.425713	934.140015	3.141483
7065.029950	0.035303	0.000000	1.350000	0.000040	1.429394	934.140015	3.141481
7109.198096	0.042683	0.000000	1.350000	0.000040	1.414633	934.140015	3.141481
7109.198096	0.042683	0.000000	1.350000	0.000040	1.414633	934.140015	3.141481
6989.836820	0.038032	0.000000	1.350000	0.000040	1.423936	934.140015	3.141480
6989.836820	0.038032	0.000000	1.350000	0.000040	1.423936	934.140015	3.141480
7065.698620	0.038039	0.000000	1.350000	0.000040	1.423921	934.140015	3.141481
7065.698620	0.038039	0.000000	1.350000	0.000040	1.423921	934.140015	3.141481
7065.698620	0.038039	0.000000	1.350000	0.000040	1.423921	934.140015	3.141481
6964.089900	0.035830	0.000000	1.350000	0.000040	1.428340	934.140015	3.141480
6842.877149	0.038039	0.000000	1.350000	0.000041	1.423921	934.140015	3.141477
6921.130104	0.039509	0.000000	1.350000	0.000041	1.420982	934.140015	3.141478
6921.130104	0.039509	0.000000	1.350000	0.000041	1.420982	934.140015	3.141478
6794.680546	0.039509	0.000000	1.350000	0.000041	1.420982	934.140015	3.141476
6794.680546	0.039509	0.000000	1.350000	0.000041	1.420982	934.140015	3.141476
6794.680546	0.039509	0.000000	1.350000	0.000041	1.420982	934.140015	3.141476
6887.682264	0.036314	0.000000	1.350000	0.000041	1.427373	934.140015	3.141478
6827.640069	0.037193	0.000000	1.350000	0.000041	1.425614	934.140015	3.141477
6808.972801	0.040678	0.000000	1.350000	0.000041	1.418644	934.140015	3.141476
6808.972801	0.040678	0.000000	1.350000	0.000041	1.418644	934.140015	3.141476
6674.504123	0.037193	0.000000	1.350000	0.000042	1.425614	934.140015	3.141474
6681.144030	0.040678	0.000000	1.350000	0.000042	1.418644	934.140015	3.141474
6685.103943	0.040678	0.000000	1.350000	0.000042	1.418644	934.140015	3.141474
6723.678963	0.038161	0.000000	1.350000	0.000042	1.423678	934.140015	3.141475
6612.417196	0.038161	0.000000	1.350000	0.000043	1.423678	934.140015	3.141473
6617.127436	0.037863	0.000000	1.350000	0.000043	1.424275	934.140015	3.141473
6675.702883	0.037863	0.000000	1.350000	0.000042	1.424275	934.140015	3.141474
6675.702883	0.033177	0.000000	1.350000	0.000042	1.433646	934.140015	3.141475
6718.546141	0.037777	0.000000	1.350000	0.000042	1.424446	934.140015	3.141475
6706.191916	0.041324	0.000000	1.350000	0.000042	1.417353	934.140015	3.141474
6598.556595	0.041324	0.000000	1.350000	0.000043	1.417353	934.140015	3.141472
6598.556595	0.041004	0.000000	1.350000	0.000043	1.417991	934.140015	3.141472
6598.556595	0.041004	0.000000	1.350000	0.000043	1.417991	934.140015	3.141472
6565.445913	0.039067	0.000000	1.350000	0.000043	1.421867	934.140015	3.141472
6494.822819	0.034694	0.000000	1.350000	0.000043	1.430613	934.140015	3.141472
6494.822819	0.034694	0.000000	1.350000	0.000043	1.430613	934.140015	3.141472
6565.445913	0.039198	0.000000	1.350000	0.000043	1.421605	934.140015	3.141472
6476.349088	0.031267	0.000000	1.350000	0.000043	1.437465	934.140015	3.141472
6536.548612	0.038141	0.000000	1.350000	0.000043	1.423719	934.140015	3.141472
6431.747101	0.031819	0.000000	1.350000	0.000044	1.436362	934.140015	3.141471
6466.571994	0.032345	0.000000	1.350000	0.000043	1.435310	934.140015	3.141471
6466.571994	0.034499	0.000000	1.350000	0.000043	1.431001	934.140015	3.141471
6466.571994	0.034653	0.000000	1.350000	0.000043	1.430695	934.140015	3.141471
6406.435522	0.035702	0.000000	1.350000	0.000044	1.428595	934.140015	3.141470
6355.336302	0.032136	0.000000	1.350000	0.000044	1.435729	934.140015	3.141469
6355.336302	0.032202	0.000000	1.350000	0.000044	1.435597	934.140015	3.141469
6209.720785	0.032081	0.000000	1.350000	0.000045	1.435838	934.140015	3.141466
6284.264175	0.035702	0.000000	1.350000	0.000045	1.428595	934.140015	3.141467
6284.264175	0.035702	0.000000	1.350000	0.000045	1.428595	934.140015	3.141467
6284.264175	0.036588	0.000000	1.350000	0.000045	1.426824	934.140015	3.141467
6192.179461	0.035368	0.000000	1.350000	0.000045	1.429264	934.140015	3.141466
6176.385991	0.035850	0.000000	1.350000	0.000046	1.428301	934.140015	3.141465
6280.514063	0.035720	0.000000	1.350000	0.000045	1.428559	934.140015	3.141467
6280.514063	0.035720	0.000000	1.350000	0.000045	1.428559	934.140015	3.141467
6284.264175	0.036494	0.000000	1.350000	0.000045	1.427012	934.140015	3.141467
6284.264175	0.036966	0.000000	1.350000	0.000045	1.426069	934.140015	3.141467
6139.414317	0.035893	0.000000	1.350000	0.000046	1.428214	934.140015	3.141464
6139.414317	0.035893	0.000000	1.350000	0.000046	1.428214	934.140015	3.141464
6139.414317	0.035098	0.000000	1.350000	0.000046	1.429803	934.140015	3.141464
6132.428474	0.035893	0.000000	1.350000	0.000046	1.428214	934.140015	3.141464
6132.428474	0.035893	0.000000	1.350000	0.000046	1.428214	934.140015	3.141464
6132.428474	0.035893	0.000000	1.350000	0.000046	1.428214	934.140015	3.141464
6132.428474	0.035795	0.000000	1.350000	0.000046	1.428409	934.140015	3.141464
6132.428474	0.035217	0.000000	1.350000	0.000046	1.429566	934.140015	3.141464
5988.704985	0.038774	0.000000	1.350000	0.000047	1.422451	934.140015	3.141461
5916.516853	0.035217	0.000000	1.350000	0.000048	1.429566	934.140015	3.141460
6042.419870	0.038774	0.000000	1.350000	0.000047	1.422451	934.140015	3.141462
6042.419870	0.039541	0.000000	1.350000	0.000047	1.420917	934.140015	3.141462
5964.431822	0.039541	0.000000	1.350000	0.000047	1.420917	934.140015	3.141460
5964.431822	0.039541	0.000000	1.350000	0.000047	1.420917	934.140015	3.141460
6137.409070	0.038585	0.000000	1.350000	0.000046	1.422830	934.140015	3.141464
6128.840322	0.038869	0.000000	1.350000	0.000046	1.422263	934.140015	3.141464
6128.840322	0.038869	0.000000	1.350000	0.000046	1.422263	934.140015	3.141464
6085.684091	0.037274	0.000000	1.350000	0.000046	1.425453	934.140015	3.141463
6085.684091	0.039629	0.000000	1.350000	0.000046	1.420742	934.140015	3.141463
6128.840322	0.038869	0.000000	1.350000	0.000046	1.422263	934.140015	3.141464
5978.331426	0.035421	0.000000	1.350000	0.000047	1.429158	934.140015	3.141461
5978.331426	0.035421	0.000000	1.350000	0.000047	1.429158	934.140015	3.141461
