rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9767.650694	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9761.168183	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9743.610763	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9642.121459	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9429.849949	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9533.575069	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9430.712401	0.037320	0.000000	1.350000	0.000030	1.425360	934.140015	3.141509
9430.712401	0.037320	0.000000	1.350000	0.000030	1.425360	934.140015	3.141509
9394.020237	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9394.020237	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9308.972138	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9166.707108	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141507
9166.707108	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141507
9028.206456	0.037646	0.000000	1.350000	0.000031	1.424707	934.140015	3.141505
9028.206456	0.038571	0.000000	1.350000	0.000031	1.422857	934.140015	3.141505
9015.011239	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141505
8885.619163	0.038571	0.000000	1.350000	0.000032	1.422857	934.140015	3.141504
8732.325080	0.038571	0.000000	1.350000	0.000032	1.422857	934.140015	3.141502
8732.325080	0.038571	0.000000	1.350000	0.000032	1.422857	934.140015	3.141502
8732.325080	0.038571	0.000000	1.350000	0.000032	1.422857	934.140015	3.141502
8732.325080	0.037862	0.000000	1.350000	0.000032	1.424275	934.140015	3.141502
8732.325080	0.037862	0.000000	1.350000	0.000032	1.424275	934.140015	3.141502
8645.987134	0.037684	0.000000	1.350000	0.000033	1.424631	934.140015	3.141501
8645.987134	0.037684	0.000000	1.350000	0.000033	1.424631	934.140015	3.141501
8732.325080	0.038089	0.000000	1.350000	0.000032	1.423822	934.140015	3.141502
8732.325080	0.038089	0.000000	1.350000	0.000032	1.423822	934.140015	3.141502
8732.325080	0.038089	0.000000	1.350000	0.000032	1.423822	934.140015	3.141502
8732.325080	0.038089	0.000000	1.350000	0.000032	1.423822	934.140015	3.141502
8699.216317	0.037783	0.000000	1.350000	0.000032	1.424434	934.140015	3.141502
8699.216317	0.038533	0.000000	1.350000	0.000032	1.422934	934.140015	3.141502
8522.504016	0.039062	0.000000	1.350000	0.000033	1.421877	934.140015	3.141500
8522.504016	0.039062	0.000000	1.350000	0.000033	1.421877	934.140015	3.141500
8522.504016	0.039062	0.000000	1.350000	0.000033	1.421877	934.140015	3.141500
8460.561507	0.039081	0.000000	1.350000	0.000033	1.421838	934.140015	3.141499
8460.561507	0.039081	0.000000	1.350000	0.000033	1.421838	934.140015	3.141499
8460.561507	0.039990	0.000000	1.350000	0.000033	1.420021	934.140015	3.141499
8366.785276	0.038541	0.000000	1.350000	0.000034	1.422918	934.140015	3.141498
8366.785276	0.038541	0.000000	1.350000	0.000034	1.422918	934.140015	3.141498
8427.480609	0.036073	0.000000	1.350000	0.000033	1.427854	934.140015	3.141499
8427.480609	0.036073	0.000000	1.350000	0.000033	1.427854	934.140015	3.141499
8410.151551	0.039889	0.000000	1.350000	0.000033	1.420222	934.140015	3.141498
