rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9757.673738	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9750.165835	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9656.464498	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141511
9574.598499	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9574.598499	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9516.151490	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9516.151490	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9524.677326	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9310.748170	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9292.548615	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9070.631890	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
9070.631890	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
9070.631890	0.037500	0.000000	1.350000	0.000031	1.425000	934.140015	3.141506
9070.631890	0.037733	0.000000	1.350000	0.000031	1.424534	934.140015	3.141506
8911.586517	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141504
8911.586517	0.037500	0.000000	1.350000	0.000032	1.425000	934.140015	3.141504
8911.586517	0.037763	0.000000	1.350000	0.000032	1.424475	934.140015	3.141504
8911.586517	0.037763	0.000000	1.350000	0.000032	1.424475	934.140015	3.141504
8911.586517	0.037763	0.000000	1.350000	0.000032	1.424475	934.140015	3.141504
8768.694028	0.037645	0.000000	1.350000	0.000032	1.424709	934.140015	3.141503
8757.872311	0.036607	0.000000	1.350000	0.000032	1.426786	934.140015	3.141503
8823.320426	0.036607	0.000000	1.350000	0.000032	1.426786	934.140015	3.141503
8823.320426	0.036607	0.000000	1.350000	0.000032	1.426786	934.140015	3.141503
8833.345092	0.037591	0.000000	1.350000	0.000032	1.424818	934.140015	3.141503
8697.809619	0.036190	0.000000	1.350000	0.000032	1.427620	934.140015	3.141502
8833.345092	0.037591	0.000000	1.350000	0.000032	1.424818	934.140015	3.141503
8833.345092	0.038405	0.000000	1.350000	0.000032	1.423190	934.140015	3.141503
8639.941436	0.037591	0.000000	1.350000	0.000033	1.424818	934.140015	3.141501
8635.219759	0.037591	0.000000	1.350000	0.000033	1.424818	934.140015	3.141501
8621.667498	0.038567	0.000000	1.350000	0.000033	1.422867	934.140015	3.141501
8650.503367	0.038567	0.000000	1.350000	0.000033	1.422867	934.140015	3.141501
8649.002737	0.037191	0.000000	1.350000	0.000033	1.425619	934.140015	3.141501
8547.752643	0.037191	0.000000	1.350000	0.000033	1.425619	934.140015	3.141500
8490.384216	0.037191	0.000000	1.350000	0.000033	1.425619	934.140015	3.141500
8490.384216	0.038432	0.000000	1.350000	0.000033	1.423137	934.140015	3.141500
8623.701318	0.038567	0.000000	1.350000	0.000033	1.422867	934.140015	3.141501
8591.198819	0.040188	0.000000	1.350000	0.000033	1.419623	934.140015	3.141500
8446.267887	0.037140	0.000000	1.350000	0.000033	1.425721	934.140015	3.141499
8446.267887	0.037140	0.000000	1.350000	0.000033	1.425721	934.140015	3.141499
8446.267887	0.037140	0.000000	1.350000	0.000033	1.425721	934.140015	3.141499
8446.267887	0.037271	0.000000	1.350000	0.000033	1.425457	934.140015	3.141499
8409.933263	0.037106	0.000000	1.350000	0.000033	1.425788	934.140015	3.141499
8420.348336	0.036377	0.000000	1.350000	0.000033	1.427246	934.140015	3.141499
8420.348336	0.036377	0.000000	1.350000	0.000033	1.427246	934.140015	3.141499
8420.348336	0.035754	0.000000	1.350000	0.000033	1.428492	934.140015	3.141499
8420.348336	0.035754	0.000000	1.350000	0.000033	1.428492	934.140015	3.141499
8550.438990	0.039359	0.000000	1.350000	0.000033	1.421281	934.140015	3.141500
8512.939314	0.038753	0.000000	1.350000	0.000033	1.422494	934.140015	3.141500
8512.939314	0.038753	0.000000	1.350000	0.000033	1.422494	934.140015	3.141500
8512.939314	0.039339	0.000000	1.350000	0.000033	1.421322	934.140015	3.141500
8455.568112	0.038080	0.000000	1.350000	0.000033	1.423841	934.140015	3.141499
8455.568112	0.038080	0.000000	1.350000	0.000033	1.423841	934.140015	3.141499
8428.417064	0.037907	0.000000	1.350000	0.000033	1.424186	934.140015	3.141499
8369.358003	0.036859	0.000000	1.350000	0.000034	1.426282	934.140015	3.141498
8369.358003	0.036859	0.000000	1.350000	0.000034	1.426282	934.140015	3.141498
8163.233206	0.036859	0.000000	1.350000	0.000034	1.426282	934.140015	3.141496
8196.972402	0.039413	0.000000	1.350000	0.000034	1.421175	934.140015	3.141496
8196.972402	0.039507	0.000000	1.350000	0.000034	1.420985	934.140015	3.141496
8359.860678	0.037610	0.000000	1.350000	0.000034	1.424780	934.140015	3.141498
8261.642153	0.037328	0.000000	1.350000	0.000034	1.425344	934.140015	3.141497
8215.058088	0.036963	0.000000	1.350000	0.000034	1.426075	934.140015	3.141497
8164.260258	0.036962	0.000000	1.350000	0.000034	1.426076	934.140015	3.141496
8164.260258	0.036962	0.000000	1.350000	0.000034	1.426076	934.140015	3.141496
8164.260258	0.036962	0.000000	1.350000	0.000034	1.426076	934.140015	3.141496
8105.481110	0.037328	0.000000	1.350000	0.000035	1.425344	934.140015	3.141495
8033.172491	0.037814	0.000000	1.350000	0.000035	1.424372	934.140015	3.141494
8046.984181	0.037798	0.000000	1.350000	0.000035	1.424405	934.140015	3.141495
7903.569860	0.037082	0.000000	1.350000	0.000036	1.425836	934.140015	3.141493
7903.569860	0.037082	0.000000	1.350000	0.000036	1.425836	934.140015	3.141493
7903.569860	0.039385	0.000000	1.350000	0.000036	1.421230	934.140015	3.141493
7801.304045	0.037082	0.000000	1.350000	0.000036	1.425836	934.140015	3.141492
7801.304045	0.037082	0.000000	1.350000	0.000036	1.425836	934.140015	3.141492
7801.304045	0.037082	0.000000	1.350000	0.000036	1.425836	934.140015	3.141492
7801.304045	0.037082	0.000000	1.350000	0.000036	1.425836	934.140015	3.141492
7695.895654	0.035248	0.000000	1.350000	0.000037	1.429504	934.140015	3.141490
7695.895654	0.035248	0.000000	1.350000	0.000037	1.429504	934.140015	3.141490
7695.895654	0.035248	0.000000	1.350000	0.000037	1.429504	934.140015	3.141490
7619.537373	0.035284	0.000000	1.350000	0.000037	1.429432	934.140015	3.141489
7619.537373	0.038269	0.000000	1.350000	0.000037	1.423462	934.140015	3.141489
7700.744610	0.040132	0.000000	1.350000	0.000037	1.419736	934.140015	3.141490
7674.102112	0.037832	0.000000	1.350000	0.000037	1.424337	934.140015	3.141490
7674.102112	0.037832	0.000000	1.350000	0.000037	1.424337	934.140015	3.141490
7674.102112	0.038376	0.000000	1.350000	0.000037	1.423247	934.140015	3.141490
7551.347430	0.037832	0.000000	1.350000	0.000037	1.424337	934.140015	3.141488
7581.672819	0.036183	0.000000	1.350000	0.000037	1.427633	934.140015	3.141489
7581.672819	0.035935	0.000000	1.350000	0.000037	1.428131	934.140015	3.141489
7581.672819	0.035935	0.000000	1.350000	0.000037	1.428131	934.140015	3.141489
7498.240689	0.035935	0.000000	1.350000	0.000038	1.428131	934.140015	3.141488
7700.744610	0.036833	0.000000	1.350000	0.000037	1.426334	934.140015	3.141490
7700.744610	0.036833	0.000000	1.350000	0.000037	1.426334	934.140015	3.141490
7767.436170	0.039196	0.000000	1.350000	0.000036	1.421608	934.140015	3.141491
7741.146176	0.038060	0.000000	1.350000	0.000036	1.423881	934.140015	3.141491
7741.146176	0.039719	0.000000	1.350000	0.000036	1.420561	934.140015	3.141490
7691.392708	0.036085	0.000000	1.350000	0.000037	1.427831	934.140015	3.141490
7735.248513	0.039750	0.000000	1.350000	0.000036	1.420501	934.140015	3.141490
7623.139758	0.039750	0.000000	1.350000	0.000037	1.420501	934.140015	3.141489
7645.121717	0.037748	0.000000	1.350000	0.000037	1.424505	934.140015	3.141489
7542.511296	0.039585	0.000000	1.350000	0.000037	1.420831	934.140015	3.141488
7542.511296	0.039585	0.000000	1.350000	0.000037	1.420831	934.140015	3.141488
7478.243172	0.039585	0.000000	1.350000	0.000038	1.420831	934.140015	3.141487
7478.243172	0.039585	0.000000	1.350000	0.000038	1.420831	934.140015	3.141487
7456.307957	0.038825	0.000000	1.350000	0.000038	1.422350	934.140015	3.141487
7401.916096	0.037529	0.000000	1.350000	0.000038	1.424942	934.140015	3.141486
7386.464331	0.038351	0.000000	1.350000	0.000038	1.423298	934.140015	3.141486
7386.464331	0.038812	0.000000	1.350000	0.000038	1.422376	934.140015	3.141486
