rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9767.548611	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9762.000511	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9561.359988	0.037607	0.000000	1.350000	0.000029	1.424787	934.140015	3.141510
9590.013358	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9516.903931	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9375.947304	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9375.947304	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141508
9482.781470	0.037739	0.000000	1.350000	0.000030	1.424521	934.140015	3.141509
9504.348985	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141510
9483.181019	0.038130	0.000000	1.350000	0.000030	1.423741	934.140015	3.141509
9430.292182	0.039408	0.000000	1.350000	0.000030	1.421184	934.140015	3.141509
9308.056520	0.038293	0.000000	1.350000	0.000030	1.423415	934.140015	3.141508
9190.324493	0.038293	0.000000	1.350000	0.000031	1.423415	934.140015	3.141507
9190.324493	0.038293	0.000000	1.350000	0.000031	1.423415	934.140015	3.141507
9333.485528	0.038886	0.000000	1.350000	0.000030	1.422227	934.140015	3.141508
9214.174734	0.037068	0.000000	1.350000	0.000031	1.425864	934.140015	3.141507
9230.501719	0.039359	0.000000	1.350000	0.000030	1.421282	934.140015	3.141507
9214.174734	0.036941	0.000000	1.350000	0.000031	1.426118	934.140015	3.141507
9186.628506	0.037304	0.000000	1.350000	0.000031	1.425392	934.140015	3.141507
9186.628506	0.038085	0.000000	1.350000	0.000031	1.423830	934.140015	3.141507
9186.628506	0.038085	0.000000	1.350000	0.000031	1.423830	934.140015	3.141507
9094.700395	0.036691	0.000000	1.350000	0.000031	1.426618	934.140015	3.141506
9046.965685	0.037392	0.000000	1.350000	0.000031	1.425217	934.140015	3.141505
9038.053755	0.037330	0.000000	1.350000	0.000031	1.425341	934.140015	3.141505
9129.655908	0.038806	0.000000	1.350000	0.000031	1.422388	934.140015	3.141506
8950.382626	0.038806	0.000000	1.350000	0.000031	1.422388	934.140015	3.141504
8950.382626	0.038806	0.000000	1.350000	0.000031	1.422388	934.140015	3.141504
8950.382626	0.038806	0.000000	1.350000	0.000031	1.422388	934.140015	3.141504
8774.107388	0.038082	0.000000	1.350000	0.000032	1.423836	934.140015	3.141503
8774.107388	0.038082	0.000000	1.350000	0.000032	1.423836	934.140015	3.141503
8740.982591	0.037158	0.000000	1.350000	0.000032	1.425684	934.140015	3.141502
8614.999291	0.038082	0.000000	1.350000	0.000033	1.423836	934.140015	3.141501
8599.355388	0.038169	0.000000	1.350000	0.000033	1.423661	934.140015	3.141501
8599.355388	0.038169	0.000000	1.350000	0.000033	1.423661	934.140015	3.141501
8599.355388	0.038312	0.000000	1.350000	0.000033	1.423375	934.140015	3.141501
8544.918871	0.038794	0.000000	1.350000	0.000033	1.422413	934.140015	3.141500
8576.315219	0.038039	0.000000	1.350000	0.000033	1.423923	934.140015	3.141501
8526.105555	0.038039	0.000000	1.350000	0.000033	1.423923	934.140015	3.141500
8599.355388	0.039113	0.000000	1.350000	0.000033	1.421773	934.140015	3.141501
8399.015999	0.038234	0.000000	1.350000	0.000033	1.423532	934.140015	3.141499
8399.015999	0.038234	0.000000	1.350000	0.000033	1.423532	934.140015	3.141499
8405.057915	0.038003	0.000000	1.350000	0.000033	1.423993	934.140015	3.141499
8363.818570	0.035695	0.000000	1.350000	0.000034	1.428611	934.140015	3.141499
8499.406024	0.036473	0.000000	1.350000	0.000033	1.427054	934.140015	3.141500
8587.651777	0.038581	0.000000	1.350000	0.000033	1.422839	934.140015	3.141501
8502.518214	0.038759	0.000000	1.350000	0.000033	1.422482	934.140015	3.141500
8306.844959	0.035905	0.000000	1.350000	0.000034	1.428190	934.140015	3.141498
8224.851987	0.035905	0.000000	1.350000	0.000034	1.428190	934.140015	3.141497
8150.645811	0.035624	0.000000	1.350000	0.000035	1.428751	934.140015	3.141496
8224.851987	0.036154	0.000000	1.350000	0.000034	1.427693	934.140015	3.141497
8133.585596	0.036154	0.000000	1.350000	0.000035	1.427693	934.140015	3.141496
8033.775349	0.036154	0.000000	1.350000	0.000035	1.427693	934.140015	3.141495
8033.775349	0.036154	0.000000	1.350000	0.000035	1.427693	934.140015	3.141495
8033.775349	0.037023	0.000000	1.350000	0.000035	1.425954	934.140015	3.141494
8033.775349	0.037032	0.000000	1.350000	0.000035	1.425936	934.140015	3.141494
8033.775349	0.040342	0.000000	1.350000	0.000035	1.419315	934.140015	3.141494
8033.775349	0.040342	0.000000	1.350000	0.000035	1.419315	934.140015	3.141494
8033.775349	0.040952	0.000000	1.350000	0.000035	1.418097	934.140015	3.141494
8033.775349	0.036871	0.000000	1.350000	0.000035	1.426258	934.140015	3.141494
8023.586666	0.035663	0.000000	1.350000	0.000035	1.428674	934.140015	3.141495
8023.586666	0.035663	0.000000	1.350000	0.000035	1.428674	934.140015	3.141495
8033.775349	0.037712	0.000000	1.350000	0.000035	1.424576	934.140015	3.141494
8033.775349	0.036871	0.000000	1.350000	0.000035	1.426258	934.140015	3.141494
8033.775349	0.037098	0.000000	1.350000	0.000035	1.425805	934.140015	3.141494
8033.775349	0.037098	0.000000	1.350000	0.000035	1.425805	934.140015	3.141494
8033.775349	0.037098	0.000000	1.350000	0.000035	1.425805	934.140015	3.141494
8027.745898	0.037216	0.000000	1.350000	0.000035	1.425567	934.140015	3.141494
7893.996203	0.037098	0.000000	1.350000	0.000036	1.425805	934.140015	3.141493
7893.996203	0.037098	0.000000	1.350000	0.000036	1.425805	934.140015	3.141493
7855.451682	0.037472	0.000000	1.350000	0.000036	1.425055	934.140015	3.141492
7844.771957	0.036491	0.000000	1.350000	0.000036	1.427018	934.140015	3.141492
7844.771957	0.037177	0.000000	1.350000	0.000036	1.425645	934.140015	3.141492
7844.771957	0.037048	0.000000	1.350000	0.000036	1.425904	934.140015	3.141492
7785.413794	0.034134	0.000000	1.350000	0.000036	1.431732	934.140015	3.141492
7785.413794	0.034134	0.000000	1.350000	0.000036	1.431732	934.140015	3.141492
7825.471147	0.037471	0.000000	1.350000	0.000036	1.425059	934.140015	3.141492
7825.471147	0.037471	0.000000	1.350000	0.000036	1.425059	934.140015	3.141492
7639.966896	0.037471	0.000000	1.350000	0.000037	1.425059	934.140015	3.141489
7773.080619	0.036575	0.000000	1.350000	0.000036	1.426850	934.140015	3.141491
7773.080619	0.036575	0.000000	1.350000	0.000036	1.426850	934.140015	3.141491
7773.080619	0.035837	0.000000	1.350000	0.000036	1.428326	934.140015	3.141491
7773.080619	0.035837	0.000000	1.350000	0.000036	1.428326	934.140015	3.141491
7647.479847	0.040979	0.000000	1.350000	0.000037	1.418043	934.140015	3.141489
7647.479847	0.039483	0.000000	1.350000	0.000037	1.421033	934.140015	3.141489
7465.147312	0.039483	0.000000	1.350000	0.000038	1.421033	934.140015	3.141487
7465.147312	0.039634	0.000000	1.350000	0.000038	1.420732	934.140015	3.141487
7685.573710	0.042456	0.000000	1.350000	0.000037	1.415088	934.140015	3.141489
7865.943841	0.039844	0.000000	1.350000	0.000036	1.420311	934.140015	3.141492
7750.845003	0.035134	0.000000	1.350000	0.000036	1.429732	934.140015	3.141491
7744.842583	0.035781	0.000000	1.350000	0.000036	1.428439	934.140015	3.141491
7744.842583	0.035781	0.000000	1.350000	0.000036	1.428439	934.140015	3.141491
7751.451045	0.040913	0.000000	1.350000	0.000036	1.418175	934.140015	3.141490
7769.218155	0.034921	0.000000	1.350000	0.000036	1.430158	934.140015	3.141491
7808.814124	0.040321	0.000000	1.350000	0.000036	1.419357	934.140015	3.141491
7770.767074	0.038969	0.000000	1.350000	0.000036	1.422061	934.140015	3.141491
7735.721810	0.039158	0.000000	1.350000	0.000036	1.421685	934.140015	3.141490
7603.059535	0.038155	0.000000	1.350000	0.000037	1.423691	934.140015	3.141489
7603.059535	0.038155	0.000000	1.350000	0.000037	1.423691	934.140015	3.141489
7603.059535	0.038155	0.000000	1.350000	0.000037	1.423691	934.140015	3.141489
7564.403762	0.039158	0.000000	1.350000	0.000037	1.421685	934.140015	3.141488
7603.059535	0.042191	0.000000	1.350000	0.000037	1.415617	934.140015	3.141488
7603.059535	0.042191	0.000000	1.350000	0.000037	1.415617	934.140015	3.141488
7517.830201	0.042191	0.000000	1.350000	0.000037	1.415617	934.140015	3.141487
7517.830201	0.042191	0.000000	1.350000	0.000037	1.415617	934.140015	3.141487
7603.059535	0.042432	0.000000	1.350000	0.000037	1.415135	934.140015	3.141488
7661.112657	0.042420	0.000000	1.350000	0.000037	1.415161	934.140015	3.141489
7661.112657	0.042420	0.000000	1.350000	0.000037	1.415161	934.140015	3.141489
7598.437454	0.041209	0.000000	1.350000	0.000037	1.417581	934.140015	3.141488
7631.676509	0.042902	0.000000	1.350000	0.000037	1.414197	934.140015	3.141488
7540.904824	0.036266	0.000000	1.350000	0.000037	1.427468	934.140015	3.141488
7540.904824	0.042616	0.000000	1.350000	0.000037	1.414767	934.140015	3.141487
7540.904824	0.042616	0.000000	1.350000	0.000037	1.414767	934.140015	3.141487
7365.099311	0.042616	0.000000	1.350000	0.000038	1.414767	934.140015	3.141485
7498.453883	0.041563	0.000000	1.350000	0.000038	1.416874	934.140015	3.141487
7498.453883	0.041563	0.000000	1.350000	0.000038	1.416874	934.140015	3.141487
7399.030256	0.041563	0.000000	1.350000	0.000038	1.416874	934.140015	3.141485
7399.030256	0.042520	0.000000	1.350000	0.000038	1.414961	934.140015	3.141485
7287.964225	0.041801	0.000000	1.350000	0.000039	1.416399	934.140015	3.141484
7287.964225	0.041801	0.000000	1.350000	0.000039	1.416399	934.140015	3.141484
7287.964225	0.041801	0.000000	1.350000	0.000039	1.416399	934.140015	3.141484
7231.969211	0.041801	0.000000	1.350000	0.000039	1.416399	934.140015	3.141483
7231.969211	0.041801	0.000000	1.350000	0.000039	1.416399	934.140015	3.141483
7231.969211	0.041801	0.000000	1.350000	0.000039	1.416399	934.140015	3.141483
7231.969211	0.041941	0.000000	1.350000	0.000039	1.416118	934.140015	3.141483
7092.704983	0.041801	0.000000	1.350000	0.000040	1.416399	934.140015	3.141481
7066.037608	0.041719	0.000000	1.350000	0.000040	1.416562	934.140015	3.141480
7066.037608	0.041719	0.000000	1.350000	0.000040	1.416562	934.140015	3.141480
7066.037608	0.041719	0.000000	1.350000	0.000040	1.416562	934.140015	3.141480
7037.604627	0.041328	0.000000	1.350000	0.000040	1.417345	934.140015	3.141480
7037.604627	0.041328	0.000000	1.350000	0.000040	1.417345	934.140015	3.141480
6917.979786	0.041719	0.000000	1.350000	0.000041	1.416562	934.140015	3.141478
6993.051237	0.041705	0.000000	1.350000	0.000040	1.416590	934.140015	3.141479
6993.051237	0.041705	0.000000	1.350000	0.000040	1.416590	934.140015	3.141479
6993.051237	0.041705	0.000000	1.350000	0.000040	1.416590	934.140015	3.141479
6919.095098	0.042042	0.000000	1.350000	0.000041	1.415917	934.140015	3.141478
6919.095098	0.042042	0.000000	1.350000	0.000041	1.415917	934.140015	3.141478
6849.438067	0.038437	0.000000	1.350000	0.000041	1.423126	934.140015	3.141477
6761.137827	0.040745	0.000000	1.350000	0.000042	1.418510	934.140015	3.141475
6792.263430	0.040745	0.000000	1.350000	0.000041	1.418510	934.140015	3.141476
6792.263430	0.040907	0.000000	1.350000	0.000041	1.418186	934.140015	3.141476
6890.582856	0.041328	0.000000	1.350000	0.000041	1.417345	934.140015	3.141477
6885.882955	0.041328	0.000000	1.350000	0.000041	1.417345	934.140015	3.141477
6885.882955	0.041328	0.000000	1.350000	0.000041	1.417345	934.140015	3.141477
6803.539013	0.042708	0.000000	1.350000	0.000041	1.414583	934.140015	3.141476
6803.539013	0.042708	0.000000	1.350000	0.000041	1.414583	934.140015	3.141476
6803.539013	0.042708	0.000000	1.350000	0.000041	1.414583	934.140015	3.141476
6808.178336	0.040200	0.000000	1.350000	0.000041	1.419601	934.140015	3.141476
