rho_c	i	phi_1	n0	p	a	r1	teta
10000.000000	0.000000	0.000000	1.350000	0.000028	1.500000	934.140015	3.141518
9796.074007	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141512
9578.999438	0.037500	0.000000	1.350000	0.000029	1.425000	934.140015	3.141510
9479.194511	0.038020	0.000000	1.350000	0.000030	1.423961	934.140015	3.141509
9384.200976	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9408.576155	0.037500	0.000000	1.350000	0.000030	1.425000	934.140015	3.141509
9408.576155	0.038049	0.000000	1.350000	0.000030	1.423902	934.140015	3.141509
9231.045317	0.037534	0.000000	1.350000	0.000030	1.424932	934.140015	3.141507
9231.045317	0.037534	0.000000	1.350000	0.000030	1.424932	934.140015	3.141507
9231.045317	0.037534	0.000000	1.350000	0.000030	1.424932	934.140015	3.141507
9191.007717	0.037534	0.000000	1.350000	0.000031	1.424932	934.140015	3.141507
9126.991136	0.037453	0.000000	1.350000	0.000031	1.425095	934.140015	3.141506
9126.991136	0.038149	0.000000	1.350000	0.000031	1.423701	934.140015	3.141506
9113.274032	0.038021	0.000000	1.350000	0.000031	1.423958	934.140015	3.141506
9037.096718	0.038276	0.000000	1.350000	0.000031	1.423448	934.140015	3.141505
9126.991136	0.038983	0.000000	1.350000	0.000031	1.422035	934.140015	3.141506
9126.991136	0.038983	0.000000	1.350000	0.000031	1.422035	934.140015	3.141506
9126.991136	0.038983	0.000000	1.350000	0.000031	1.422035	934.140015	3.141506
9074.796396	0.035898	0.000000	1.350000	0.000031	1.428203	934.140015	3.141506
9074.796396	0.035898	0.000000	1.350000	0.000031	1.428203	934.140015	3.141506
9074.796396	0.035898	0.000000	1.350000	0.000031	1.428203	934.140015	3.141506
8923.598237	0.038983	0.000000	1.350000	0.000032	1.422035	934.140015	3.141504
8923.598237	0.038983	0.000000	1.350000	0.000032	1.422035	934.140015	3.141504
8897.793330	0.038983	0.000000	1.350000	0.000032	1.422035	934.140015	3.141504
8720.858505	0.038947	0.000000	1.350000	0.000032	1.422106	934.140015	3.141502
8964.972617	0.039822	0.000000	1.350000	0.000031	1.420357	934.140015	3.141504
9041.958063	0.037087	0.000000	1.350000	0.000031	1.425825	934.140015	3.141505
9041.958063	0.037087	0.000000	1.350000	0.000031	1.425825	934.140015	3.141505
8903.751285	0.036393	0.000000	1.350000	0.000032	1.427215	934.140015	3.141504
8994.160132	0.036393	0.000000	1.350000	0.000031	1.427215	934.140015	3.141505
9000.622852	0.037312	0.000000	1.350000	0.000031	1.425376	934.140015	3.141505
9000.622852	0.037926	0.000000	1.350000	0.000031	1.424148	934.140015	3.141505
8977.648996	0.037029	0.000000	1.350000	0.000031	1.425943	934.140015	3.141505
8928.311278	0.037029	0.000000	1.350000	0.000032	1.425943	934.140015	3.141504
9042.642576	0.037741	0.000000	1.350000	0.000031	1.424519	934.140015	3.141505
8961.518914	0.038695	0.000000	1.350000	0.000031	1.422610	934.140015	3.141504
8949.634317	0.038695	0.000000	1.350000	0.000031	1.422610	934.140015	3.141504
8803.768227	0.037836	0.000000	1.350000	0.000032	1.424328	934.140015	3.141503
8961.518914	0.040259	0.000000	1.350000	0.000031	1.419481	934.140015	3.141504
8825.541730	0.038710	0.000000	1.350000	0.000032	1.422581	934.140015	3.141503
8748.318385	0.039699	0.000000	1.350000	0.000032	1.420603	934.140015	3.141502
8748.318385	0.039699	0.000000	1.350000	0.000032	1.420603	934.140015	3.141502
8748.318385	0.039699	0.000000	1.350000	0.000032	1.420603	934.140015	3.141502
8748.318385	0.040651	0.000000	1.350000	0.000032	1.418699	934.140015	3.141502
8666.910043	0.034654	0.000000	1.350000	0.000032	1.430692	934.140015	3.141502
8545.659831	0.034654	0.000000	1.350000	0.000033	1.430692	934.140015	3.141501
8557.509686	0.040140	0.000000	1.350000	0.000033	1.419719	934.140015	3.141500
8650.524386	0.039506	0.000000	1.350000	0.000033	1.420988	934.140015	3.141501
8657.202539	0.036820	0.000000	1.350000	0.000032	1.426359	934.140015	3.141502
8705.638553	0.040140	0.000000	1.350000	0.000032	1.419719	934.140015	3.141502
8588.992767	0.040666	0.000000	1.350000	0.000033	1.418667	934.140015	3.141500
8581.933646	0.039662	0.000000	1.350000	0.000033	1.420676	934.140015	3.141500
8391.690881	0.036365	0.000000	1.350000	0.000034	1.427269	934.140015	3.141499
8612.575235	0.038527	0.000000	1.350000	0.000033	1.422945	934.140015	3.141501
8595.744169	0.037307	0.000000	1.350000	0.000033	1.425386	934.140015	3.141501
8538.520973	0.039371	0.000000	1.350000	0.000033	1.421257	934.140015	3.141500
8538.520973	0.039371	0.000000	1.350000	0.000033	1.421257	934.140015	3.141500
8605.940644	0.039371	0.000000	1.350000	0.000033	1.421257	934.140015	3.141501
8569.144777	0.036104	0.000000	1.350000	0.000033	1.427793	934.140015	3.141501
8427.135359	0.038702	0.000000	1.350000	0.000033	1.422596	934.140015	3.141499
8427.135359	0.038702	0.000000	1.350000	0.000033	1.422596	934.140015	3.141499
8427.135359	0.038702	0.000000	1.350000	0.000033	1.422596	934.140015	3.141499
8414.119787	0.035468	0.000000	1.350000	0.000033	1.429065	934.140015	3.141499
8299.371093	0.034801	0.000000	1.350000	0.000034	1.430398	934.140015	3.141498
8299.371093	0.034801	0.000000	1.350000	0.000034	1.430398	934.140015	3.141498
8229.726151	0.034801	0.000000	1.350000	0.000034	1.430398	934.140015	3.141497
8106.424332	0.033669	0.000000	1.350000	0.000035	1.432663	934.140015	3.141496
8126.688471	0.034801	0.000000	1.350000	0.000035	1.430398	934.140015	3.141496
8194.202279	0.035828	0.000000	1.350000	0.000034	1.428343	934.140015	3.141497
8239.990403	0.035468	0.000000	1.350000	0.000034	1.429065	934.140015	3.141497
8068.980040	0.035468	0.000000	1.350000	0.000035	1.429065	934.140015	3.141495
8047.127297	0.032367	0.000000	1.350000	0.000035	1.435266	934.140015	3.141495
8057.228500	0.033228	0.000000	1.350000	0.000035	1.433543	934.140015	3.141495
8057.228500	0.038443	0.000000	1.350000	0.000035	1.423113	934.140015	3.141495
8057.228500	0.038443	0.000000	1.350000	0.000035	1.423113	934.140015	3.141495
8057.228500	0.037715	0.000000	1.350000	0.000035	1.424570	934.140015	3.141495
8068.016895	0.040592	0.000000	1.350000	0.000035	1.418815	934.140015	3.141494
7947.104862	0.031843	0.000000	1.350000	0.000035	1.436313	934.140015	3.141494
7936.829934	0.031843	0.000000	1.350000	0.000035	1.436313	934.140015	3.141494
7757.112531	0.031843	0.000000	1.350000	0.000036	1.436313	934.140015	3.141492
7936.829934	0.034987	0.000000	1.350000	0.000035	1.430026	934.140015	3.141494
7851.561021	0.034208	0.000000	1.350000	0.000036	1.431583	934.140015	3.141493
7851.561021	0.034813	0.000000	1.350000	0.000036	1.430374	934.140015	3.141492
7925.356204	0.035826	0.000000	1.350000	0.000035	1.428347	934.140015	3.141493
7871.658132	0.032798	0.000000	1.350000	0.000036	1.434404	934.140015	3.141493
7890.262397	0.033804	0.000000	1.350000	0.000036	1.432392	934.140015	3.141493
7890.262397	0.033804	0.000000	1.350000	0.000036	1.432392	934.140015	3.141493
7834.702812	0.032490	0.000000	1.350000	0.000036	1.435020	934.140015	3.141493
7832.396107	0.032490	0.000000	1.350000	0.000036	1.435020	934.140015	3.141493
7832.396107	0.033030	0.000000	1.350000	0.000036	1.433940	934.140015	3.141492
7832.396107	0.033030	0.000000	1.350000	0.000036	1.433940	934.140015	3.141492
7832.396107	0.033030	0.000000	1.350000	0.000036	1.433940	934.140015	3.141492
7832.396107	0.033030	0.000000	1.350000	0.000036	1.433940	934.140015	3.141492
7868.095966	0.034620	0.000000	1.350000	0.000036	1.430761	934.140015	3.141493
7756.838955	0.032490	0.000000	1.350000	0.000036	1.435020	934.140015	3.141492
7756.838955	0.032490	0.000000	1.350000	0.000036	1.435020	934.140015	3.141492
7734.776900	0.038745	0.000000	1.350000	0.000036	1.422509	934.140015	3.141490
7572.584053	0.032490	0.000000	1.350000	0.000037	1.435020	934.140015	3.141489
7572.584053	0.032490	0.000000	1.350000	0.000037	1.435020	934.140015	3.141489
7453.356149	0.032490	0.000000	1.350000	0.000038	1.435020	934.140015	3.141487
7453.356149	0.032490	0.000000	1.350000	0.000038	1.435020	934.140015	3.141487
7453.356149	0.032490	0.000000	1.350000	0.000038	1.435020	934.140015	3.141487
7529.180689	0.038756	0.000000	1.350000	0.000037	1.422487	934.140015	3.141488
